排名,BV号,视频链接,视频标题,视频分区,主分区,UP主,发布时间（北京时间）,视频时长（秒）,播放量,弹幕数,评论数,收藏数,投币数,分享数,点赞数
17,BV1ZJtu6tEyd,https://www.bilibili.com/video/BV1ZJtu6tEyd,有市无价再创记录！世界最大顶级黄油蟹与巨型松茸的完美邂逅！鱼子酱只配当咸菜？！,美食测评,美食,大祥哥来了,2026-09-01 18:00:00,1012,1407933,2812,1721,14394,74356,5006,88274
18,BV1p3t36kEEj,https://www.bilibili.com/video/BV1p3t36kEEj,一个外挂100块，从零挑战四款FPS，会遇到多少挂？,射击游戏,游戏,搞机所,2026-09-02 14:00:00,1454,1893317,4233,5479,16025,21675,6199,74209
19,BV1p5t366EuM,https://www.bilibili.com/video/BV1p5t366EuM,“什么叫程心的威慑度是100%？”,鬼畜综合,鬼畜,自动鬼畜中的WZ,2026-09-01 18:05:00,411,2150792,2743,5157,17260,14430,10476,61659
20,BV1Ugtb6TE9R,https://www.bilibili.com/video/BV1Ugtb6TE9R,“修仙也爱拍照”,AI影视,影视,剑上一寸雪,2026-08-31 14:32:14,153,1292558,434,1737,32340,6954,5157,112402
21,BV16mtU6kEu9,https://www.bilibili.com/video/BV16mtU6kEu9,【warma/怒九】两个大聪明的宇宙冒险！《轨道双子星》实况【更新P2】,其他游戏,游戏,Warma,2026-09-03 00:00:00,6176,677622,993,1644,19794,12789,2336,89725
22,BV1Wutu6KEny,https://www.bilibili.com/video/BV1Wutu6KEny,我们在日本皇宫寻找中国文物,综合资讯,资讯,大漠叔叔,2026-09-01 16:42:33,1082,528614,4762,2528,14602,66077,3541,73134
23,BV1f9t86RE52,https://www.bilibili.com/video/BV1f9t86RE52,“所以时间的参照物是什么”【原神混剪】,单人RPG游戏,游戏,小阿柴_,2026-08-31 18:48:50,344,594470,944,3348,44748,44179,6713,96560
24,BV18s4k6gESU,https://www.bilibili.com/video/BV18s4k6gESU,如果让专业厨师推荐私藏小店他们会怎么推荐？,美食探店,美食,特厨隋坡,2026-08-30 11:30:00,502,2550584,2838,4732,48321,12968,27707,380725
25,BV1STtS6fE7B,https://www.bilibili.com/video/BV1STtS6fE7B,星期日：纯路人，我觉得封面很可爱,同人动画,二次元,呵纹Hevon,2026-09-02 19:04:44,162,649828,1124,640,13067,25189,1418,94700
26,BV1WPt86FETB,https://www.bilibili.com/video/BV1WPt86FETB,《安心安全 | 安心安全》MV ：日本制造最重视的就是企业形象,AI音乐,音乐,即兴演奏家,2026-08-31 20:50:17,151,1753527,1530,5812,30557,39671,4919,121478
27,BV1xWtg6yEob,https://www.bilibili.com/video/BV1xWtg6yEob,第二集。,AI影视,影视,立志成为恶兽,2026-09-01 11:28:54,131,1239344,629,1665,15652,21917,3620,101895
28,BV1B6th6WE5Y,https://www.bilibili.com/video/BV1B6th6WE5Y,"绝对""阴""感（有jumpscare注意）",其他游戏,游戏,卖冰淇淋的容器猫,2026-09-01 01:26:57,29,1065882,221,3754,41623,7563,15691,134602
29,BV1vQ4Q6rEFR,https://www.bilibili.com/video/BV1vQ4Q6rEFR,这首歌改变了我的人生，并带我走进了中国这个美丽的世界。,原创音乐,音乐,appleby_music,2026-08-30 16:57:13,170,1681388,853,3719,31288,17110,4577,105526
30,BV11XtV6HEHc,https://www.bilibili.com/video/BV11XtV6HEHc,炊哥生日加更一期爆蛋炒饭,美食记录,美食,炊哥不加戏,2026-09-01 21:15:57,535,1384016,2446,3129,6533,23270,7380,67594
31,BV1h5tH6nEmS,https://www.bilibili.com/video/BV1h5tH6nEmS,吃饭一定要去端菜，自己爱吃的菜全放跟前！,其他vlog,vlog,笑点有点低哦,2026-08-30 21:24:45,33,5994935,1467,13317,124928,13411,65757,462446
32,BV1KjtS6XEWy,https://www.bilibili.com/video/BV1KjtS6XEWy,不同年代气血很足的美！这是一条气血很足的视频哦,随拍·综合,其他,李如儒也是李蠕蠕,2026-09-02 19:39:11,137,1345915,1764,1854,6912,7321,1849,111705
33,BV12ftJ6rE22,https://www.bilibili.com/video/BV12ftJ6rE22,建水紫陶,传统手工艺,手工,归乡人山白,2026-09-02 22:00:00,699,800278,2926,1283,8008,33415,1732,75048
34,BV1gZtg6HEtt,https://www.bilibili.com/video/BV1gZtg6HEtt,想让海水更清澈？别再只会提亮度！,摄影摄像,科技数码,那只貂貂,2026-09-01 20:40:00,87,572891,204,946,69294,6660,2592,73372
35,BV1uut46FE2m,https://www.bilibili.com/video/BV1uut46FE2m,【OC动画】绝对不可以熬夜！除非你是小女仆🥺【魔女夜话小剧场】-bilibilionly同人扶持计划,同人动画,二次元,莉莉莉莉尔,2026-08-31 19:30:00,91,654662,182,604,50766,5193,1748,139123
36,BV154tu69EDJ,https://www.bilibili.com/video/BV154tu69EDJ,《和平假面》MV,音乐资讯,音乐,央视网,2026-09-02 09:18:00,126,664384,381,2082,17396,26295,7619,88676
37,BV1Datu6JEEi,https://www.bilibili.com/video/BV1Datu6JEEi,连英语人都发不明白uygur这个词的音,剧情演绎,小剧场,路西法Lusiferr,2026-09-01 20:00:00,488,1583720,3019,3662,6363,1957,846,72974
38,BV1KxtY6kEwY,https://www.bilibili.com/video/BV1KxtY6kEwY,【铁豆钢蛋】你好 斌斌！,乐评盘点,音乐,铁豆钢蛋,2026-09-01 12:00:00,3560,1045461,13057,6035,10432,33207,2973,48981
39,BV1eHt86mErz,https://www.bilibili.com/video/BV1eHt86mErz,三年之期已到，恭迎世一上归位！【第6集】,鬼畜综合,鬼畜,九夜听风,2026-08-31 20:01:50,386,2807005,9792,6103,11862,77156,27135,85940
40,BV1n5t366E6q,https://www.bilibili.com/video/BV1n5t366E6q,开疆拓土特朗普，可算美国总统GOAT？,时政解读,知识,麻薯波比呀,2026-09-01 18:00:43,884,1107041,4369,1844,6934,10387,960,73574
41,BV1TZtJ6VEhK,https://www.bilibili.com/video/BV1TZtJ6VEhK,地牢酒馆-24集 《平原劫车行动》,同人动画,二次元,粘土工厂,2026-09-02 16:23:51,233,600928,1425,1711,9566,11433,924,79115
42,BV1BXjA6HEQ7,https://www.bilibili.com/video/BV1BXjA6HEQ7,【魔女养成计划6】当“中国制造”出现在幻想世界里，嘿嘿 【up动画】,AI影视,影视,泡椒小鸡,2026-09-01 21:10:30,855,1888169,2432,960,24288,12173,1668,49924
43,BV1h3tg6XEHz,https://www.bilibili.com/video/BV1h3tg6XEHz,《国服安琪拉》,语言类小剧场,小剧场,伤心欲茄222,2026-09-02 12:00:00,129,1301144,1321,3051,5991,2903,4093,108260
44,BV13mt76GEfr,https://www.bilibili.com/video/BV13mt76GEfr,每 天 一 遍 🔥 烦 恼 拜 拜！,健身跟练教学,健身,兔总裁s,2026-09-02 12:25:00,74,2883355,1289,1907,19799,7104,4743,82007
45,BV1F7t36BEDN,https://www.bilibili.com/video/BV1F7t36BEDN,假如遇到小时候的自己,剧情演绎,小剧场,古泽源,2026-09-01 18:08:08,31,1135936,367,3486,11837,4505,1148,139265
46,BV1BLt86QECJ,https://www.bilibili.com/video/BV1BLt86QECJ,从零开始，黑龙江发现废弃石头屋改造寒冬避难所，首场暴风雪来之前要做好准备，提前存储物资,户外探险,户外潮流,漠生铁铁,2026-08-31 20:00:00,1273,1866309,3300,2049,23427,14694,3022,48412
47,BV1q7t86nEfU,https://www.bilibili.com/video/BV1q7t86nEfU,雷霆大睡的狸,猫,动物,BoBo的摄影日记,2026-08-31 19:22:20,59,1290034,634,1972,26464,4170,11824,178402
48,BV1u4tt6iEvf,https://www.bilibili.com/video/BV1u4tt6iEvf,李炮儿在李炮儿模仿大赛中获得了第二名,UP主小综艺,小剧场,李炮炮儿,2026-08-31 17:30:00,247,2936345,1466,2279,10583,5529,3932,162367
49,BV1jVtt6LEjP,https://www.bilibili.com/video/BV1jVtt6LEjP,《异环》灵可角色PV丨宇宙的频段,其他游戏,游戏,异环,2026-09-02 11:00:00,794,2151533,1094,6191,5995,6492,2390,48880
50,BV1UvfEB7EX9,https://www.bilibili.com/video/BV1UvfEB7EX9,注意！花少2全集解说，时长共8小时（莫要通宵看）,娱乐综艺正片,娱乐,小灰躺,2026-02-22 12:38:35,29434,4758975,77696,16341,176362,67016,87645,125226
51,BV1AvtW6yEan,https://www.bilibili.com/video/BV1AvtW6yEan,日语版《朋友的酒》citypop remix（空城计の小曲）,AI音乐,音乐,181319,2026-08-30 22:48:03,181,2123456,929,3809,33940,11676,20561,63945
52,BV1i6tb62Evs,https://www.bilibili.com/video/BV1i6tb62Evs,三胞胎挑战半夜去理发，看看理发师什么反应,随拍·综合,其他,于家三少唯一号,2026-08-31 13:03:57,269,1215651,1510,3327,8887,2290,3021,96372
53,BV1bct36JE86,https://www.bilibili.com/video/BV1bct36JE86,《成人日语》,非应试语言学习,知识,小蔡在东京,2026-09-01 20:01:47,25,1592145,572,2853,18717,1024,13671,109584
54,BV1VRtG6wErp,https://www.bilibili.com/video/BV1VRtG6wErp,爆款AI短剧/AI漫剧是怎么做出来的？0-1保姆级教程,AI影视,影视,AI视次方,2026-09-01 22:31:27,575,1247176,238,495,11294,3113,533,56289
55,BV1Aj4D6UEHB,https://www.bilibili.com/video/BV1Aj4D6UEHB,漂亮的恶意01|误入充满恶意的顶级财阀校园，川渝转学生表示，她真的只想好好学习！,短剧短片,影视,海底蟹黄堡007,2026-08-30 12:37:18,396,2050219,2474,3760,48686,29779,14175,99796
56,BV1wHtL6HEL2,https://www.bilibili.com/video/BV1wHtL6HEL2,少↗TM↗飞↗滑↗，给↘我↘打↗，使↘↗劲↘打↗（使人震撼的分镜）（挨了一滑板）呃（捂头）,随拍·综合,其他,某幻君,2026-09-02 12:00:00,677,982553,2660,1249,8447,13671,2810,48675
57,BV1abtE6VE2f,https://www.bilibili.com/video/BV1abtE6VE2f,“我从小抽核弹长大的”，抽一个可变形核弹发射井模型,潮玩玩具,生活兴趣,隔墙总有耳,2026-09-02 11:41:27,89,1733693,1022,7245,11733,11019,8949,78899
58,BV19Dtd6XEY3,https://www.bilibili.com/video/BV19Dtd6XEY3,这一期视频我不允许任何人漏看！！你们自己要的男生超详细全流程护肤教程！！！！,护肤,时尚美妆,小小小思源哎,2026-09-03 13:57:41,831,451329,344,1235,42164,6115,2636,26258
59,BV1gNtS6cEjx,https://www.bilibili.com/video/BV1gNtS6cEjx,谁能想到钓个鱼能这么好笑？渔力全开！,其他游戏,游戏,吊德斯DioDes,2026-09-02 18:54:07,1770,520001,5477,2356,30569,25805,1814,53453
60,BV1e4tn6pEg6,https://www.bilibili.com/video/BV1e4tn6pEg6,黄 毛 抢 钱 记,剧情演绎,小剧场,马哥巨离谱,2026-09-02 17:25:19,497,1368659,1928,1592,3545,9428,1292,55044
61,BV1jHtn6oEKJ,https://www.bilibili.com/video/BV1jHtn6oEKJ,美国银行32岁副总裁在时代广场被随机捅死,海外资讯,资讯,波士顿圆脸,2026-09-02 15:16:18,706,1091694,7373,5281,5552,2403,2346,52046
62,BV12Q4X6aEpg,https://www.bilibili.com/video/BV12Q4X6aEpg,大学生一个月该给多少生活费？答案差了近3倍,中外生活vlog,vlog,三下巴,2026-09-01 17:30:00,457,963284,905,4603,3058,1013,381,64202
63,BV1Vst861EwN,https://www.bilibili.com/video/BV1Vst861EwN,"他, 有史以来被误解最深的天才!【数学人物志07: 拉马努金】",科学科普,知识,原子科学志,2026-08-31 20:30:00,3722,713202,3162,3320,22421,9181,1588,49949
64,BV1u8tt6eEea,https://www.bilibili.com/video/BV1u8tt6eEea,你们的厨艺真是差嘟嘟的,美食综合,美食,戈登拉姆齐Gordon,2026-08-31 18:00:00,34,1535766,769,5248,21288,3390,2715,171275
65,BV1p5t366EgL,https://www.bilibili.com/video/BV1p5t366EgL,一朝伸手，十年铁窗 | 《铁窗泪》反作弊劝诫版,射击游戏,游戏,三角洲行动,2026-09-01 20:10:00,212,924464,892,3178,7939,1984,9592,51325
66,BV1kktD69EaX,https://www.bilibili.com/video/BV1kktD69EaX,欢迎来到霍格沃茨的新学年,影视正片搬运,影视,哈利波特,2026-09-02 23:27:32,148,1257749,2331,8408,8680,10397,20658,40565
67,BV1mrtu6VEu7,https://www.bilibili.com/video/BV1mrtu6VEu7,今晚19时32分07秒，将迎来“时间重叠”的神奇时刻，全球手表时间和“真太阳时”几乎重合，这种现象今年只剩1次，定好闹钟 你准备好许愿了吗？,综合资讯,资讯,大象新闻,2026-09-01 13:27:18,19,2120358,1396,3830,10923,713,5495,88885
68,BV1NLtL6xEiF,https://www.bilibili.com/video/BV1NLtL6xEiF,兵线全被卡住了，但这样我防御塔就安全了,MOBA游戏,游戏,磊哥游戏,2026-09-02 09:00:00,210,1148283,697,1665,1597,2430,781,66102
69,BV1uht86rEDA,https://www.bilibili.com/video/BV1uht86rEDA,《明日方舟：终末地》干员叙事 [提弗洛斯：萨米维格的孩子],单人RPG游戏,游戏,明日方舟终末地,2026-09-01 11:30:00,610,1478534,4295,5243,8824,13484,6175,54373
70,BV1NMt36yECa,https://www.bilibili.com/video/BV1NMt36yECa,张家界不赶行程的一天！天门山爬完，回民宿狂炫外卖～,徒步,旅游出行,方芳的快乐生活,2026-09-01 18:17:33,2348,826348,5364,1150,6061,26620,1014,35069
71,BV1eCtJ6XESY,https://www.bilibili.com/video/BV1eCtJ6XESY,我们又一次从网上买来了一些玩具…,潮玩玩具,生活兴趣,摸鱼事务所,2026-09-02 15:53:33,2370,570238,6033,788,11457,24681,1316,39762
72,BV1Ugtb6KEXU,https://www.bilibili.com/video/BV1Ugtb6KEXU,还是穿不了“大人”的衣服,剧情演绎,小剧场,浅尝小辣酱,2026-08-31 20:30:00,380,1397590,2204,3371,6904,5324,2428,68308
73,BV1Y8tn6nE9L,https://www.bilibili.com/video/BV1Y8tn6nE9L,还没擦掉嘴角伊朗儿童的血，他们又来吃中国的“人血馒头”,时政资讯,资讯,环球网,2026-09-02 15:14:19,224,1237293,55,746,2049,643,296,63199
74,BV1nF8m6CEzi,https://www.bilibili.com/video/BV1nF8m6CEzi,每说一个“瓜”字，华强血液酒精含量增加20mg/100ml,鬼畜综合,鬼畜,新世纪咖啡战士v,2026-09-01 10:00:00,218,1126948,1130,1093,9009,5771,5098,39125
75,BV1Yyt76GEtW,https://www.bilibili.com/video/BV1Yyt76GEtW,"办公室没窗、走廊带坡？医院这些""反人类设计""背后的真相！",其他知识杂谈,知识,大物是也,2026-09-02 18:00:00,2398,815110,2523,1204,7231,21499,1640,30512
76,BV1V2tJ6DEfH,https://www.bilibili.com/video/BV1V2tJ6DEfH,我们进入西藏吉隆救援核心区，中国安能24小时轮班抢通生命通道,时政资讯,资讯,即刻出发ActionNow,2026-09-02 16:02:00,489,936722,1780,1282,5097,7147,877,42212
77,BV1Zpt36PE2n,https://www.bilibili.com/video/BV1Zpt36PE2n,曾经最成功的游戏类型，为什么没人做了？,MMORPG游戏,游戏,智能路障,2026-09-01 18:46:58,549,1414890,2653,8340,7275,6285,1943,23096
78,BV1CTtu6qEQN,https://www.bilibili.com/video/BV1CTtu6qEQN,我养的牛里混入了奇怪的东西！找到并击毙它！,其他游戏,游戏,与山0v0,2026-09-02 11:00:00,1765,712525,2224,905,15192,9242,779,50053
79,BV1istn69EPU,https://www.bilibili.com/video/BV1istn69EPU,【科学修仙】今日不死，儿孙满堂！【up动画】,AI影视,影视,么鸣堂,2026-09-02 16:18:09,686,1002185,1459,1240,7658,11999,868,29051
80,BV1Yptj6zEEG,https://www.bilibili.com/video/BV1Yptj6zEEG,【花小烙】手上的汗疱疹是怎么冒出来的？,健康科普,医疗保健,画渣花小烙,2026-09-02 18:00:00,286,655780,832,3519,8036,6855,3143,53292
81,BV1X2tJ6SE9b,https://www.bilibili.com/video/BV1X2tJ6SE9b,脖子前倾不要猛后仰,健身科普,健身,天鹅老师美肩背,2026-09-02 16:01:14,35,537888,36,447,60495,2402,1613,47724
82,BV1reth6tEFm,https://www.bilibili.com/video/BV1reth6tEFm,华强买瓜，但郝哥能控制AI,鬼畜综合,鬼畜,伊介书生,2026-09-01 01:47:05,438,1074945,1565,844,9729,6463,3876,35838
83,BV1yF8h6BEWL,https://www.bilibili.com/video/BV1yF8h6BEWL,来这吃牛肉，格局和肚子都大了…,美食探店,美食,野文不懂吃,2026-08-30 18:00:00,523,3002754,3012,4875,29544,12397,14958,71656
84,BV1C2t86hEmz,https://www.bilibili.com/video/BV1C2t86hEmz,游戏玩家的真实年龄belike：,射击游戏,游戏,咸鱼_栗,2026-08-31 18:51:47,18,4192082,177,3337,5528,1502,1335,120605
85,BV1Pxt96AETY,https://www.bilibili.com/video/BV1Pxt96AETY,吓哭了！电影级大招，心月狐直接给我干到无限城了！！！？,单人RPG游戏,游戏,棉花大哥哥,2026-09-03 11:36:04,596,948036,810,5584,5773,5748,3492,33930
86,BV16g4y6tEzY,https://www.bilibili.com/video/BV16g4y6tEzY,【大学生就业指导】麦当当薯条N重奏！200块买两斤土豆？不能够了！,美食制作,美食,阿白的金手指厨房,2026-08-29 18:00:42,294,2561471,700,2661,193853,23996,17156,239363
87,BV1k2t86hEuD,https://www.bilibili.com/video/BV1k2t86hEuD,这也能装？给车内塞一套工作站！小米澎程N90 Max用车体验！,汽车测评,汽车,苏打baka,2026-08-31 19:27:28,371,3622886,597,1200,16184,17112,1196,53667
88,BV1CCtT6PENA,https://www.bilibili.com/video/BV1CCtT6PENA,清醒地反省，无奈地重蹈覆辙,剧情演绎,小剧场,苟酉goyo,2026-09-01 11:00:12,174,1155585,1475,3360,4631,1449,1342,48722
89,BV1ysth6eELo,https://www.bilibili.com/video/BV1ysth6eELo,“真是好大的冤屈啊”,漫画·动态漫,二次元,混吃等死小小猪,2026-09-01 08:03:00,32,1214066,180,2045,10153,1187,1346,115939
90,BV19Utg6tEJm,https://www.bilibili.com/video/BV19Utg6tEJm,这制作水平，当C忍是不是太屈才了,动作竞技游戏,游戏,叶忍菌,2026-09-01 19:28:41,316,1252176,713,1860,4788,3644,1874,36581
91,BV1Hh4m6rEJR,https://www.bilibili.com/video/BV1Hh4m6rEJR,极乐净土，但是黄色生物三巨头【AI全民制作人】,AI影视,影视,赵导Zshiwu,2026-08-30 03:11:17,75,1032622,1246,10944,28272,9565,88524,137046
92,BV1RgtG6wEAE,https://www.bilibili.com/video/BV1RgtG6wEAE,我是怎么说服我爸妈跟我一起吃预制菜的？,美食记录,美食,午餐肉艺术家葛世贤,2026-09-02 00:00:00,249,1242685,260,1033,2603,1182,454,44335
93,BV1nVtu6YEiL,https://www.bilibili.com/video/BV1nVtu6YEiL,明日方舟冷笑话选集（1）,单人RPG游戏,游戏,一瓶Lao程醋,2026-09-01 14:29:12,322,299713,1443,1706,17803,7614,16873,42825
94,BV1xttH6rEKu,https://www.bilibili.com/video/BV1xttH6rEKu,【我在现代当幽差】EP02 神仙？妖怪？谢谢【UP动画】,鬼畜综合,鬼畜,红豆稀饭中,2026-08-30 19:59:16,564,2660975,2206,3599,38851,73968,10922,120598
95,BV1FytU61EkW,https://www.bilibili.com/video/BV1FytU61EkW,从某一刻开始，游戏的性质已经变了【B站笑点大赛】,剧情演绎,小剧场,阿洵快快乐乐,2026-09-02 20:59:06,106,872466,184,421,6834,1398,1218,78777
96,BV1VFtS6eEiA,https://www.bilibili.com/video/BV1VFtS6eEiA,假如夜神月捡到的是《复活笔记》,AI影视,影视,人群当中钻出壹个光头,2026-09-02 19:28:08,375,548191,1502,2785,10716,3950,7501,43613
97,BV1QZtG6FEw1,https://www.bilibili.com/video/BV1QZtG6FEw1,三角洲行动 新刀皮2折起！周年庆保底3900点卷！吴彦祖返厂！S11赛季季前赛爆料汇总！,射击游戏,游戏,Always聪聪,2026-09-01 22:35:21,321,1144100,1301,4443,7062,910,6153,35995
98,BV1j9t566ENs,https://www.bilibili.com/video/BV1j9t566ENs,代码是如何在单片机上运行的？,工程机械,科技数码,万物可视化,2026-09-02 02:14:46,144,316600,114,618,29844,4935,1127,32330
99,BV1GKt76gEeE,https://www.bilibili.com/video/BV1GKt76gEeE,【补档】花少2解说第一期,娱乐评论,娱乐,郭本尼,2026-09-02 11:30:00,858,1048289,3223,2237,7233,6714,6764,21258
100,BV1cjt36uEdS,https://www.bilibili.com/video/BV1cjt36uEdS,Pov：那个喜欢雄竞 又要装低调的男生,健身记录,健身,爱健身的大炮,2026-09-01 17:59:38,138,1232114,1164,2776,4182,900,3537,53364
