排名,BV号,视频链接,视频标题,视频分区,主分区,UP主,发布时间（北京时间）,视频时长（秒）,播放量,弹幕数,评论数,收藏数,投币数,分享数,点赞数
36,BV1R8bJ6sE1J,https://www.bilibili.com/video/BV1R8bJ6sE1J,速通二周年彩蛋 守夜人的口风琴,射击游戏,游戏,星辰三角洲行动,2026-09-06 04:57:35,208,1108681,247,1370,161169,10969,10856,69324
37,BV1xrbs6pEjp,https://www.bilibili.com/video/BV1xrbs6pEjp,月捐数年“无人问” 停捐一月遭“催捐”？四川单亲妈妈自曝“寒心”经历 多名网友评论区晒同款经历,社会资讯,资讯,闪电新闻,2026-09-06 19:12:27,104,1858574,1203,10585,4825,2660,2099,134512
38,BV19Btm6fEJo,https://www.bilibili.com/video/BV19Btm6fEJo,《杜鹃》,UP主小综艺,小剧场,是许木木啊,2026-09-06 17:25:00,3324,615420,4525,1761,17402,22590,1795,68709
39,BV1xftB6sE5r,https://www.bilibili.com/video/BV1xftB6sE5r,弹窗隐患不容小觑，拒绝广告弹窗乱象。,鬼畜综合,鬼畜,九阳豆浆官方号,2026-09-04 18:37:20,43,1040991,805,9573,9704,26639,923,177755
40,BV1gXt66TEqg,https://www.bilibili.com/video/BV1gXt66TEqg,青春コンプレックス（青春症候群） / MyGO!!!!! cover ver.,翻唱,音乐,MyGO_AveMujica,2026-09-05 20:00:00,206,460784,3405,4956,21637,13430,48477,60941
41,BV1pst66xETg,https://www.bilibili.com/video/BV1pst66xETg,《营救匪徒》,语言类小剧场,小剧场,伤心欲茄222,2026-09-05 12:00:00,84,2054490,1997,3481,8823,4252,2811,179986
42,BV1gAtm69EBH,https://www.bilibili.com/video/BV1gAtm69EBH,【自制动画】聊斋志异之《李伯言》,同人动画,二次元,编导赵高,2026-09-05 16:36:58,246,912321,407,847,14793,4161,1795,67929
43,BV1SBb763EAJ,https://www.bilibili.com/video/BV1SBb763EAJ,困守地面！丧尸与极寒步步紧逼？！绝境之下我们如何重返天空？！缆车末日惊变 100 天！,沙盒类,游戏,大橙橙橙子,2026-09-06 08:00:00,1570,814661,3995,1195,31276,36275,633,77249
44,BV1zCtq61Eoi,https://www.bilibili.com/video/BV1zCtq61Eoi,盘点Minecraft里最大建筑，居然有人一比一复刻地球！,沙盒类,游戏,野兽游戏MrBeast,2026-09-04 18:05:00,1499,1430571,2586,1716,30311,17693,4746,84894
45,BV1UW8i6tEo1,https://www.bilibili.com/video/BV1UW8i6tEo1,DECO*27 - 洗脳 feat. 初音未来,VOCALOID,音乐,DECO27_Official,2026-09-04 18:05:00,173,1063273,8589,8898,59198,49825,16437,132034
46,BV1Wst66xExf,https://www.bilibili.com/video/BV1Wst66xExf,兄弟这期有教育意义,翻唱,音乐,白吉zcz,2026-09-05 10:00:00,31,1015612,357,7497,23870,6063,21286,124495
47,BV1W7tm65EWd,https://www.bilibili.com/video/BV1W7tm65EWd,这巴克什太简单辣！,射击游戏,游戏,杨齐家_,2026-09-05 17:05:22,863,1415518,6537,2056,14455,8353,1002,89231
48,BV1H6t26zEVw,https://www.bilibili.com/video/BV1H6t26zEVw,你是说我钓鱼还得用枪吗？,其他游戏,游戏,与山0v0,2026-09-05 17:57:21,1823,1108177,2270,730,16527,17551,1126,66500
49,BV1Zttm6iEdj,https://www.bilibili.com/video/BV1Zttm6iEdj,你现在是我家的凑企鹅了,同人动画,二次元,凉凉凉Official,2026-09-05 15:25:12,41,1150859,498,2325,26176,5603,9782,107474
50,BV11dbH6LEm2,https://www.bilibili.com/video/BV11dbH6LEm2,香槟射马云、舞女十八蹲！许家印从首富到白毛萝莉的一生【网络狠人114】,商业财经,知识,喵喵即正义,2026-09-06 16:48:22,513,1464361,2697,2493,10732,2091,3080,57993
51,BV1jbti6TEtk,https://www.bilibili.com/video/BV1jbti6TEtk,我爱我的废技能,其他手工,手工,那就叫王师傅吧,2026-09-04 16:15:48,143,2301665,876,2986,5836,3655,1370,112786
52,BV1iPty6xE4B,https://www.bilibili.com/video/BV1iPty6xE4B,全网首发，爆肝12个小时唐吉第一阶段任务全流程,射击游戏,游戏,157幺伍丌,2026-09-05 06:27:21,863,1476503,759,1606,45993,3757,3950,58420
53,BV1iPbj61E3u,https://www.bilibili.com/video/BV1iPbj61E3u,全宇宙最可爱的天然呆非要给我露一手——「ふわふわ時間」平泽唯直拍,宅舞,舞蹈,小圈甜甜,2026-09-05 21:40:50,84,730841,187,1666,28991,5168,5054,88289
54,BV1gybH69ERx,https://www.bilibili.com/video/BV1gybH69ERx,llustrator小技巧，如何轻松制作逼真的3D木质棋盘兵,设计艺术,知识,完事如意ps,2026-09-06 17:58:17,53,1020541,186,1050,49323,1492,486,83649
55,BV1F6t266EYV,https://www.bilibili.com/video/BV1F6t266EYV,又来新新新人！,剧情演绎,小剧场,脱缰凯Kk,2026-09-05 17:46:02,311,875008,3251,1521,6486,3146,838,77618
56,BV1Yubj6VEpD,https://www.bilibili.com/video/BV1Yubj6VEpD,评分7.1！当太阳升起就把昨天忘记！假面骑士ZZZ完结吐槽！,特摄,二次元,瓶子君152,2026-09-05 20:10:17,765,927270,2222,8297,8854,12568,4816,49701
57,BV1PTbL6REMT,https://www.bilibili.com/video/BV1PTbL6REMT,《鸣潮》共鸣者战斗演示 | 景燃,单人RPG游戏,游戏,鸣潮,2026-09-06 11:00:00,394,1557543,2438,6535,6758,12104,7429,59511
58,BV1oabW6zEms,https://www.bilibili.com/video/BV1oabW6zEms,【STN快报第8.5季19】这德国科隆给我弄哪来了？这真不是国内吗？,其他游戏,游戏,STN工作室,2026-09-06 21:45:17,1987,829447,10136,3816,9197,22461,1198,45924
59,BV1nGtC6wE9y,https://www.bilibili.com/video/BV1nGtC6wE9y,【花学12大历史事件逐帧解读】第一回：伦敦暖气致疯事件,娱乐评论,娱乐,一只吐槽圆,2026-09-05 10:15:04,893,1434223,9475,6073,15322,11991,13037,51769
60,BV1HXbP6sEBq,https://www.bilibili.com/video/BV1HXbP6sEBq,立志成为恶兽第三集【AI全民制作人】,AI影视,影视,立志成为恶兽,2026-09-07 13:38:05,204,1187212,619,1175,7999,14540,1998,54406
61,BV1Ygbj6rEQP,https://www.bilibili.com/video/BV1Ygbj6rEQP,【招笑版】新僵尸1:健忘撑杆跳,休闲/小游戏,游戏,时空go蛙,2026-09-06 07:00:00,357,1572188,570,1457,7808,1839,3829,59850
62,BV1Mabw6cEzV,https://www.bilibili.com/video/BV1Mabw6cEzV,地表42度，美国飞行员开战斗机冲上万米高空，竟是为了做冰淇淋？【AI全民制作人】,AI影视,影视,墨八分钱,2026-09-07 11:06:49,119,1072536,311,1801,11982,925,606,91622
63,BV1Z4ti6BE4b,https://www.bilibili.com/video/BV1Z4ti6BE4b,“龙叔，如果要选一个符咒，你选哪一个？”,影视剪辑,影视,wrizedm,2026-09-04 15:28:42,212,1435870,480,2206,15333,7525,5638,101086
64,BV1Fwtq6yErw,https://www.bilibili.com/video/BV1Fwtq6yErw,不同北京人的住处差异,剧情演绎,小剧场,抵抗Resistance,2026-09-04 14:56:56,78,4836511,1054,5067,10054,2484,3744,195917
65,BV1NPtC6qEeA,https://www.bilibili.com/video/BV1NPtC6qEeA,“我要死啦”原创音乐完整版！,原创音乐,音乐,周牧之_Shepherdof,2026-09-05 10:32:57,128,231902,246,1524,55280,5548,1537,71805
66,BV1KFtr6aEoc,https://www.bilibili.com/video/BV1KFtr6aEoc,出界就死（2）,随拍·综合,其他,高斯Goh,2026-09-07 18:00:00,1298,667768,5745,1259,16319,21974,1010,51418
67,BV1EEbL67ECU,https://www.bilibili.com/video/BV1EEbL67ECU,吸毒性侵，23亿造空气，马桶霸凌，欧洲军队真拉完了,时政解读,知识,星辰趣味屋,2026-09-06 10:30:00,1296,671461,6486,1594,8563,25478,1063,55432
68,BV1kGto6BEiG,https://www.bilibili.com/video/BV1kGto6BEiG,花600天做一道菜，切开的瞬间发光了！,美食制作,美食,绵羊料理,2026-09-04 17:30:00,417,3725524,8125,2023,24077,44160,3352,136975
69,BV1p8bj6ZEZm,https://www.bilibili.com/video/BV1p8bj6ZEZm,什么！“紫色的蜂蜜？如果给蜜蜂喂火龙果里的天然色素，会不会吧蜂巢里的“蜂蜜”也染色？今天就来做一下实验！看看会不会酿造出“紫色的蜂蜜”！,农业技术,三农,蜂农小姜,2026-09-05 20:37:27,289,1491262,1233,2550,10730,2012,442,51166
70,BV1FUbF6rEFf,https://www.bilibili.com/video/BV1FUbF6rEFf,世界末日，却打不通最后一通电话💔《Payphone》,翻唱,音乐,陈可尔Keer,2026-09-04 17:00:00,98,2456484,788,2810,22969,17032,8233,133592
71,BV1LztB6MEus,https://www.bilibili.com/video/BV1LztB6MEus,二周年纪念大红炫彩鸟窝线索？鸟窝是对的！,射击游戏,游戏,小普-三角洲重生版,2026-09-05 12:05:00,69,2837150,237,1436,56078,1819,3456,87417
72,BV1eeb66VEch,https://www.bilibili.com/video/BV1eeb66VEch,我把五个瓶子依次翻转并叠在了一起！！！,随拍·综合,其他,fvv音游人,2026-08-18 13:40:36,39,1314120,7786,4832,14942,24279,3702,253292
73,BV18xbp6REp1,https://www.bilibili.com/video/BV18xbp6REp1,初中实数,应试教育,知识,铭门学府张超,2026-09-06 15:16:53,246,309906,724,4539,2842,11543,402,91742
74,BV1tMtm6nEzo,https://www.bilibili.com/video/BV1tMtm6nEzo,长得不好看也是一种失败，最焦虑的国家如何培养超级医美产业？,商业财经,知识,小王Albert,2026-09-05 18:03:45,1619,982868,5327,3462,9532,7112,2038,47770
75,BV1CRt16gEyL,https://www.bilibili.com/video/BV1CRt16gEyL,炸厨房选手的人生大菜！用小孩技能做大菜震撼朋友，中秋国庆小露一手,美食制作,美食,茄猫的罐头,2026-09-05 11:31:21,203,1604488,306,295,124083,15793,4712,99870
76,BV1bHtd6CESR,https://www.bilibili.com/video/BV1bHtd6CESR,天 雷 滚 滚 纽 约 城【神奇组织53】,人文历史,知识,小约翰可汗,2026-09-04 11:00:00,2410,4755393,16444,6760,46152,56156,4642,209070
77,BV1w7t16iEt8,https://www.bilibili.com/video/BV1w7t16iEt8,我和bro的潦草日常belike:,同人动画,二次元,梨冻着是一颗梨,2026-09-05 12:03:41,374,648849,645,679,10277,6346,1853,78847
78,BV18Ct16UEGV,https://www.bilibili.com/video/BV18Ct16UEGV,长弓溪谷啥也不干，在钓鱼点当海盗的来。,射击游戏,游戏,好游多多556,2026-09-05 11:07:06,48,1514707,348,4373,14920,2263,21014,114572
79,BV14hbn6CEJi,https://www.bilibili.com/video/BV14hbn6CEJi,扰民，但是扰的是队友,射击游戏,游戏,浑元Rysn,2026-09-06 17:00:00,149,1083209,585,536,12163,2768,1385,78305
80,BV1ectB6PENL,https://www.bilibili.com/video/BV1ectB6PENL,“愿天下无拐……”,影视剪辑,影视,如诺2,2026-09-04 19:54:41,249,533333,432,876,13544,7052,1316,75922
81,BV1eet16RE7X,https://www.bilibili.com/video/BV1eet16RE7X,一码归一码！车撞羊群赔钱≠羊归肇事方！【主播说三农】,社会资讯,资讯,央视农业,2026-09-05 12:25:01,213,1027032,3239,12061,3297,2110,1191,67349
82,BV1Pxbj6aEvR,https://www.bilibili.com/video/BV1Pxbj6aEvR,荷气生香，荷心纳静，荷叶荷花插花教程#远征教插花 #荷 #禅意插花 #花道美学 #东方美学,传统手工艺,手工,远征教插花,2026-09-05 20:25:05,56,1432454,466,2535,9199,1690,946,117597
83,BV1tsbn6mEiG,https://www.bilibili.com/video/BV1tsbn6mEiG,123木头人！,舞蹈综合,舞蹈,刘旺鑫-,2026-09-06 12:38:34,46,614040,288,2989,18923,7017,11357,102593
84,BV1Wqbn6zEbn,https://www.bilibili.com/video/BV1Wqbn6zEbn,真实事件改编，史上最离谱的劫机案！韩国政府这波极限忽悠我给满分《凶降喜讯》,影视解读,影视,阿斗归来了,2026-09-06 18:00:00,1295,1061513,1332,636,14081,2857,1327,39441
85,BV1rwbp63EXT,https://www.bilibili.com/video/BV1rwbp63EXT,假如让各路角色来到至冬…,同人动画,二次元,屑老板XBOSS,2026-09-06 16:23:09,93,500996,395,1010,23713,14906,3638,85849
86,BV121t16jEyF,https://www.bilibili.com/video/BV121t16jEyF,俄罗斯建硬核纪念碑：士兵举枪托砸向“大日本帝国”碑 日本紧急交涉：菊花像征日本皇室 俄方回绝：军国主义罪证！,海外资讯,资讯,红星视频,2026-09-05 11:06:51,19,1584869,636,1784,5193,2469,1055,141686
87,BV1AgtC6YEW7,https://www.bilibili.com/video/BV1AgtC6YEW7,我从这台旧电脑里找到了18年前姐姐去世的真相...,其他游戏,游戏,楼上的老张,2026-09-05 10:20:37,2478,1660430,2823,1849,57191,11402,3267,61796
88,BV1i5tz65EfM,https://www.bilibili.com/video/BV1i5tz65EfM,喝多了没人能制裁我 除了我老婆,剧情演绎,小剧场,卷毛懂个球,2026-09-04 16:38:36,180,1714916,492,1078,4819,6631,1756,90407
89,BV1PYt26LE64,https://www.bilibili.com/video/BV1PYt26LE64,右手握力96.75公斤,其他手工,手工,沉迷_Aholic,2026-09-06 11:24:17,208,1165838,1245,3892,3469,332,1621,61249
90,BV1pCbp6VEP6,https://www.bilibili.com/video/BV1pCbp6VEP6,千万播放的综艺是怎么拍的？探班《下一个是谁》！,娱乐综艺正片,娱乐,飓风商店MediaStore,2026-09-06 17:00:00,362,648542,1245,1376,8967,18207,1673,50576
91,BV1ZPt26PEdv,https://www.bilibili.com/video/BV1ZPt26PEdv,日本网友：我们日本要不要收回二战时的原本领土？一众网友崩不住了！,随拍·综合,其他,知日酱,2026-09-05 17:00:00,350,1566102,2528,2132,4667,696,1267,47895
92,BV1t2to6LEUR,https://www.bilibili.com/video/BV1t2to6LEUR,我好像做了一个很长的梦,鬼畜综合,鬼畜,'-梓童-,2026-09-04 12:00:00,97,414317,5770,2744,30534,19278,3631,104780
93,BV1TJbx64Ejk,https://www.bilibili.com/video/BV1TJbx64Ejk,天灾降临！前方道路被龙卷风全部摧毁！我们该如何应对！！「缆车惊变100天#2」,沙盒类,游戏,夏天y,2026-09-07 08:00:00,1131,427378,13534,1618,17464,33629,442,51414
94,BV138bP6gEvx,https://www.bilibili.com/video/BV138bP6gEvx,假如你生活在十万人的宿舍,AI影视,影视,阿丸焖居,2026-09-07 18:05:00,311,883835,884,1174,6856,4136,1394,57127
95,BV1uBbL6eEVD,https://www.bilibili.com/video/BV1uBbL6eEVD,折叠屏iPhone真机！全球首发「科技美学」再手搓iPhone Ultra 适配iOS折叠系统 那岩KJMX,手机,科技数码,科技美学,2026-09-05 22:36:36,672,1088586,1376,2151,5460,19746,2325,34594
96,BV13ttz6vEh2,https://www.bilibili.com/video/BV13ttz6vEh2,在机场随机跟随路人旅行，我意外翻新了一整所乡村小学,旅游记录,旅游出行,东尼ookii,2026-09-04 18:00:00,1423,1771306,15929,1736,42472,134904,2734,122448
97,BV1mntg62Ed8,https://www.bilibili.com/video/BV1mntg62Ed8,史上最烂DC电影！万字赤石《超女》！,影视解读,影视,BuriedAlien,2026-09-04 18:00:00,2108,2047431,15273,6237,17791,29686,6240,84739
98,BV1Zkty68EAe,https://www.bilibili.com/video/BV1Zkty68EAe,【2026LPL第三赛段】9月5日 TES vs IG,MOBA游戏,游戏,哔哩哔哩英雄联盟赛事,2026-09-05 15:06:12,17230,2917427,24145,11614,3153,4883,1022,18798
99,BV1u9tk65ECt,https://www.bilibili.com/video/BV1u9tk65ECt,熊大脑洞：如果你每天能从动漫里拽一个角色出来，普通人第一件事该干什么？,同人动画,二次元,上瘾的哲学,2026-09-05 09:57:10,147,1268264,1308,6309,8090,371,774,53203
100,BV1DBb763Exj,https://www.bilibili.com/video/BV1DBb763Exj,【三角洲动画】萌心相动-二,动漫剪辑,二次元,果好然,2026-09-06 02:23:45,238,822999,573,813,23231,7023,3846,48892
