排名,BV号,视频链接,视频标题,视频分区,主分区,UP主,发布时间（北京时间）,视频时长（秒）,播放量,弹幕数,评论数,收藏数,投币数,分享数,点赞数
13,BV1HXbP6sEBq,https://www.bilibili.com/video/BV1HXbP6sEBq,立志成为恶兽第三集【AI全民制作人】,AI影视,影视,立志成为恶兽,2026-09-07 13:38:05,204,1933986,851,1637,13307,21978,3236,87568
14,BV1tjb56fEJs,https://www.bilibili.com/video/BV1tjb56fEJs,琵琶曲丨幺幺妻&老牧师,AI音乐,音乐,'-白银silver-,2026-09-08 18:04:40,63,1279269,785,7735,52627,16797,39690,134540
15,BV1JEbK6xEeK,https://www.bilibili.com/video/BV1JEbK6xEeK,全网首发！周年庆解密我们搞出来啦！居然是双模式！全服活动！这下知道为什么S11叫群星了，快来投稿！,射击游戏,游戏,Key725,2026-09-07 17:40:05,267,1582581,760,4577,34514,8483,11552,75718
16,BV1Mabw6cEzV,https://www.bilibili.com/video/BV1Mabw6cEzV,地表42度，美国飞行员开战斗机冲上万米高空，竟是为了做冰淇淋？【AI全民制作人】,AI影视,影视,墨八分钱,2026-09-07 11:06:49,119,1725872,546,3086,21248,1802,1151,142048
17,BV1qUbu6aEuo,https://www.bilibili.com/video/BV1qUbu6aEuo,《你往里面加了什么》,语言类小剧场,小剧场,伤心欲茄222,2026-09-08 12:00:00,103,1810348,890,2906,11219,7790,4416,155105
18,BV1KFtr6aEoc,https://www.bilibili.com/video/BV1KFtr6aEoc,出界就死（2）,随拍·综合,其他,高斯Goh,2026-09-07 18:00:00,1298,1758076,7711,1792,33950,33360,1516,85939
19,BV1PMb469EAs,https://www.bilibili.com/video/BV1PMb469EAs,<“世界顶级杀手”正在带妹>第一集,AI影视,影视,一二山寺AIGC,2026-09-07 09:00:00,270,976595,894,1409,23560,14829,4825,70549
20,BV1Wpb56REvr,https://www.bilibili.com/video/BV1Wpb56REvr,初中因式分解（假期拍）,应试教育,知识,铭门学府张超,2026-09-08 17:53:22,208,339779,1131,4040,4261,14284,634,132404
21,BV1gNbH6nEfT,https://www.bilibili.com/video/BV1gNbH6nEfT,给盲人投放弹窗广告？,随拍·综合,其他,销冠李老板,2026-09-06 09:55:55,31,4089326,8497,20154,39747,150392,7679,807064
22,BV1sGbM6MEZH,https://www.bilibili.com/video/BV1sGbM6MEZH,好舞不挑曲,颜值·网红舞,舞蹈,卓卓脑婆,2026-09-07 22:54:09,24,1545252,596,3424,36307,9164,6607,228882
23,BV1v2bN67EoC,https://www.bilibili.com/video/BV1v2bN67EoC,“支援未来”,剧情演绎,小剧场,古泽源,2026-09-07 20:31:20,38,2495082,155,4052,17240,1719,928,221485
24,BV1bGb56aE7U,https://www.bilibili.com/video/BV1bGb56aE7U,所有人 感受奥黛塔的优雅,舞蹈综合,舞蹈,小暮mumu,2026-09-08 17:06:47,17,915644,125,855,30417,3509,1719,159698
25,BV1LtbK6JE5V,https://www.bilibili.com/video/BV1LtbK6JE5V,真《晚安，敖鲁古雅》真睡升顶帐篷小米澎程。澎程N90 Max探索版穿越大兴安岭睡觉全体验。晚安敖鲁古雅。,露营,旅游出行,赛车星冰乐,2026-09-07 21:30:00,2260,1206401,5707,5668,11485,46820,8274,49274
26,BV1Akbw6WECj,https://www.bilibili.com/video/BV1Akbw6WECj,乌克兰的军统和中统内斗,时政解读,知识,燕三嘤嘤嘤,2026-09-07 11:50:00,1316,1860169,9622,4788,16447,27737,3079,110798
27,BV1uMbg6SEnL,https://www.bilibili.com/video/BV1uMbg6SEnL,《鸣潮》共鸣者「景燃」PV | “问神”,单人RPG游戏,游戏,鸣潮,2026-09-08 11:00:00,1086,1810694,3300,6492,10393,22258,7555,61234
28,BV1yubK6aEDm,https://www.bilibili.com/video/BV1yubK6aEDm,《我真没招了》,动物综合·二创,动物,地球online强度党,2026-09-07 19:26:43,178,1081745,362,684,12006,3784,415,88911
29,BV1kVbK6fE6L,https://www.bilibili.com/video/BV1kVbK6fE6L,永久阿萨拉buff？特殊彩蛋大红口琴逃课速通攻略！,射击游戏,游戏,小普-三角洲重生版,2026-09-07 18:57:32,123,1091582,197,1390,93627,3073,4746,65404
30,BV14zbs69EGL,https://www.bilibili.com/video/BV14zbs69EGL,《真千金她真没有背景通天》1-31,短剧短片,影视,三鑫不吃香菜,2026-09-06 19:21:44,7301,1492133,5925,1515,31041,16652,12971,51157
31,BV1Nibn63EPm,https://www.bilibili.com/video/BV1Nibn63EPm,昭和金曲《友の酒》《朋友的酒》日语男声完整版（空城计の小曲）,AI音乐,音乐,181319,2026-09-06 12:23:51,244,1696056,783,3825,31279,12730,18485,66795
32,BV1LsbK6HEvq,https://www.bilibili.com/video/BV1LsbK6HEvq,驯化水稻：如何把一身反骨的野草，爆改成善良的白米饭？,人文历史,知识,大圆镜科普,2026-09-07 17:21:16,421,664786,2346,1520,10908,7021,1037,90928
33,BV1iTYp6kEwG,https://www.bilibili.com/video/BV1iTYp6kEwG,「突围吧·少年」 —— 这一次，“突围”不是带出物资,综合资讯,资讯,新华社,2026-09-09 11:00:00,553,617039,1494,2774,10977,14253,4929,82239
34,BV1QUbx6iE6h,https://www.bilibili.com/video/BV1QUbx6iE6h,⚡《初音大战奥特曼》传统戏曲⚡【bilibilionly同人扶持计划】,鬼畜综合,鬼畜,嗨刻,2026-09-07 11:50:00,86,1483298,2744,6034,23619,4626,38159,112139
35,BV15nbV6MExG,https://www.bilibili.com/video/BV15nbV6MExG,《崩坏：星穹铁道》× 大白兔联动小曲 | 奶糖警告,单人RPG游戏,游戏,帕姆的收藏夹,2026-09-09 12:00:00,62,834556,1250,4987,29155,23198,25950,109416
36,BV1TYbw68E8G,https://www.bilibili.com/video/BV1TYbw68E8G,日本学生：这下我真活到头了,语言类小剧场,小剧场,大丙搞笑配音,2026-09-07 11:01:21,78,2243283,1877,3666,9465,1290,5142,151227
37,BV1aabK62EyJ,https://www.bilibili.com/video/BV1aabK62EyJ,4年前我设计的车，如今给小米量产了？！,汽车文化,汽车,极速拍档-小乔,2026-09-07 21:30:00,802,1129665,3868,5482,30135,6879,10786,25550
38,BV16Pbn6wEGf,https://www.bilibili.com/video/BV16Pbn6wEGf,【招笑版】新植物8:嘴巴很大花,休闲/小游戏,游戏,时空go蛙,2026-09-08 16:00:00,188,2205469,462,1351,5302,1186,1666,71430
39,BV1QGbN66Emr,https://www.bilibili.com/video/BV1QGbN66Emr,男孩子千万要谨防被骗,剧情演绎,小剧场,'-阿迪啊阿迪-,2026-09-08 17:00:00,25,2296150,253,1868,7551,945,3081,159188
40,BV12ZbA6wEiA,https://www.bilibili.com/video/BV12ZbA6wEiA,早期视频，方块小镇大乱斗1,其他游戏,游戏,鲤鱼Ace,2026-09-07 15:06:17,810,578685,2662,2973,14041,9313,2236,72298
41,BV1W3bK6cEYW,https://www.bilibili.com/video/BV1W3bK6cEYW,《穿越进英语强制学习系统里》第1集,短剧短片,影视,脑洞部长,2026-09-07 19:30:00,774,889177,785,1014,24018,13543,4603,26879
42,BV1WnbG6EENE,https://www.bilibili.com/video/BV1WnbG6EENE,爆肝六个月！40万字详解对越自卫反击战秘闻，我们对越南都做了什么？,人文历史,知识,硬核奇点,2026-09-08 17:05:00,2978,777560,4035,1753,23223,17118,3215,36326
43,BV1PYt26LE64,https://www.bilibili.com/video/BV1PYt26LE64,右手握力96.75公斤,其他手工,手工,沉迷_Aholic,2026-09-06 11:24:17,208,1960773,2212,6784,6713,652,3238,102029
44,BV11dbH6LEm2,https://www.bilibili.com/video/BV11dbH6LEm2,香槟射马云、舞女十八蹲！许家印从首富到白毛萝莉的一生【网络狠人114】,商业财经,知识,喵喵即正义,2026-09-06 16:48:22,513,2595315,3585,3439,18049,3747,6250,97575
45,BV149bG6dE5r,https://www.bilibili.com/video/BV149bG6dE5r,⚡️区区心魔 敢乱我道心⚡️【bilibilionly同人扶持计划】,同人动画,二次元,'-柠萌菌-,2026-09-08 11:57:38,293,883377,749,1242,15630,2005,673,58235
46,BV1pubK6aE6t,https://www.bilibili.com/video/BV1pubK6aE6t,“卦者灵风在线教你写刀子”,原创音乐,音乐,卦者那啥子靈風,2026-09-08 12:00:00,182,411356,518,1780,34540,16871,7383,54258
47,BV1zQb36MEGZ,https://www.bilibili.com/video/BV1zQb36MEGZ,《我是自愿开学的》复旦大学随机采访！,街头采访,小剧场,伢伢gagako,2026-09-08 17:31:08,206,1199600,823,564,9129,4256,1592,89372
48,BV1QCYx6yERb,https://www.bilibili.com/video/BV1QCYx6yERb,下一个故事再见,随拍·综合,其他,康康和爷爷,2026-09-09 17:40:17,12,761052,9786,4353,7235,19077,1825,160676
49,BV1KVbW6XE2p,https://www.bilibili.com/video/BV1KVbW6XE2p,你说你胆子小怕黑于是我把矿洞挖成了...,沙盒类,游戏,我的世界伊若,2026-09-07 20:00:00,32,1481213,534,2929,17173,2242,2619,122721
50,BV1KeY466Ekf,https://www.bilibili.com/video/BV1KeY466Ekf,⚡️ 嘉 豪 の 小 曲 ⚡️,鬼畜综合,鬼畜,哦呼w,2026-09-09 18:18:00,149,1059654,828,833,14356,6483,5319,76547
51,BV1okbt6EE7e,https://www.bilibili.com/video/BV1okbt6EE7e,没错，这是跟AI学的麦乐鸡块。,美食制作,美食,蚊子-学做美食,2026-09-07 11:00:00,156,1273598,674,929,20774,1749,2343,71157
52,BV1LCb563EUG,https://www.bilibili.com/video/BV1LCb563EUG,也算是太岁头上动了把土！,剧情演绎,小剧场,许主任啊啊啊啊,2026-09-08 16:56:34,203,1242604,782,1432,6874,2170,3458,69642
53,BV1UBbL6YEtN,https://www.bilibili.com/video/BV1UBbL6YEtN,华强买瓜，但死神来了,鬼畜综合,鬼畜,伊介书生,2026-09-05 22:35:45,436,3296015,3787,3238,34537,35390,16677,139092
54,BV1G6bg6oEWC,https://www.bilibili.com/video/BV1G6bg6oEWC,RTX 5060首发：人人“骂” 现在：大学生⚡️概念神⚡️,电脑,科技数码,阿狸才不是受,2026-09-08 18:00:00,751,1113279,1000,2114,10138,6735,2152,52549
55,BV13SbA6BE5t,https://www.bilibili.com/video/BV13SbA6BE5t,浩浩妈最新短剧太抽象，炸裂出演纯情女大！导演，我想演这集！,影视解读,影视,文西与阿漆,2026-09-07 17:05:05,810,1292861,7050,2433,10281,5476,3494,48324
56,BV1Wqbn6zEbn,https://www.bilibili.com/video/BV1Wqbn6zEbn,真实事件改编，史上最离谱的劫机案！韩国政府这波极限忽悠我给满分《凶降喜讯》,影视解读,影视,阿斗归来了,2026-09-06 18:00:00,1295,2166719,2124,1126,25298,4425,2798,69484
57,BV1eBbH6ZEL9,https://www.bilibili.com/video/BV1eBbH6ZEL9,怎么有网友让我走到西藏啊…,旅游记录,旅游出行,拉宏桑,2026-09-06 18:23:42,801,2306041,10472,4449,9230,25189,5254,135798
58,BV1GSbA6BEyn,https://www.bilibili.com/video/BV1GSbA6BEyn,萌黄我...终于拥有新衣服了！！,同人动画,二次元,火影忍者手游情报君,2026-09-07 17:00:00,82,991047,2535,4115,21972,12047,6281,82624
59,BV1jxt16cEdb,https://www.bilibili.com/video/BV1jxt16cEdb,【B萌纪念mv】恭喜千早爱音加冕B萌萌王！【bilibilionly同人扶持计划】,同人动画,二次元,千早爱音萌战应援,2026-09-05 12:30:00,295,738944,630,1669,80108,29459,57506,219935
60,BV1htbs6wEFc,https://www.bilibili.com/video/BV1htbs6wEFc,【逐星者行动】全流程保姆级带跑攻略！佐拉/唐吉任务全点位！抢暗星燃料造火箭！「三角洲S11」长弓2.0/守夜人口琴/阿萨拉一号,射击游戏,游戏,C8_Saber,2026-09-06 18:46:54,1159,1123041,803,5657,92074,8888,9762,43117
61,BV1rmbV6UELD,https://www.bilibili.com/video/BV1rmbV6UELD,【逆天中配】神人不行 第一集,动画配音,二次元,咖啡大慕斯,2026-09-08 18:21:49,948,604918,1342,1530,20975,8236,8285,37570
62,BV1gybH69ERx,https://www.bilibili.com/video/BV1gybH69ERx,llustrator小技巧，如何轻松制作逼真的3D木质棋盘兵,设计艺术,知识,完事如意ps,2026-09-06 17:58:17,53,1340334,224,1315,61303,1926,2530,106976
63,BV1tSYx66EvP,https://www.bilibili.com/video/BV1tSYx66EvP,刘慈欣原著授权 |《流浪地球：望日》首支预告片,单人RPG游戏,游戏,流浪地球望日,2026-09-10 11:00:00,220,573990,544,2474,22712,31530,6625,75899
64,BV152b56uEgF,https://www.bilibili.com/video/BV152b56uEgF,花200000买个金丝楠树瘤，放家里藏了10年，锯开一看震惊全场,文玩文创,生活兴趣,老蒋根雕,2026-09-08 16:59:42,287,2352292,15393,10687,5292,3332,1455,40149
65,BV1xrbs6pEjp,https://www.bilibili.com/video/BV1xrbs6pEjp,月捐数年“无人问” 停捐一月遭“催捐”？四川单亲妈妈自曝“寒心”经历 多名网友评论区晒同款经历,社会资讯,资讯,闪电新闻,2026-09-06 19:12:27,104,2149029,1354,12881,5873,3235,2457,158669
66,BV1F6bT6cESd,https://www.bilibili.com/video/BV1F6bT6cESd,新赛季版本之子，汤姆叔叔的轮椅,射击游戏,游戏,三角洲-安澜,2026-09-08 09:45:00,163,1293753,311,1969,13199,914,1189,51742
67,BV1ZabW6zEHN,https://www.bilibili.com/video/BV1ZabW6zEHN,“怎么用普通棉花 制作香香软软的蛋挞”,科学科普,知识,拉挖稀,2026-09-06 21:20:58,79,1697140,1421,3286,14117,1730,8658,127236
68,BV1tsbn6mEiG,https://www.bilibili.com/video/BV1tsbn6mEiG,123木头人！,舞蹈综合,舞蹈,刘旺鑫-,2026-09-06 12:38:34,46,1103889,497,4671,34537,13769,18986,175280
69,BV1EqbN6sEkU,https://www.bilibili.com/video/BV1EqbN6sEkU,刚刚：德国选择党历史性狂胜 选举结果显示什么？,海外资讯,资讯,波士顿圆脸,2026-09-07 19:35:05,670,1104913,5137,4114,5807,3137,2600,54569
70,BV1z7YJ6MEA9,https://www.bilibili.com/video/BV1z7YJ6MEA9,不是哥们儿，咱宿舍还有正常人嘛？,AI影视,影视,最帅之人jg,2026-09-08 22:03:42,187,818632,621,1049,9562,5609,803,49580
71,BV1ChbT6KE62,https://www.bilibili.com/video/BV1ChbT6KE62,《解 救 姜 哥》,MOBA游戏,游戏,聒噪的山海君,2026-09-08 00:46:52,324,1329593,1349,2152,4599,14286,5805,45886
72,BV1veYx6DESi,https://www.bilibili.com/video/BV1veYx6DESi,德国政坛大地震，选择党，前进四！,时政解读,知识,麻薯波比呀,2026-09-09 17:51:20,1070,868847,2758,2632,7549,6064,891,53610
73,BV1bZbA6wEKo,https://www.bilibili.com/video/BV1bZbA6wEKo,为什么公众人物总是避免不了“颤颤巍巍见自己”？【梗外之音19】,社会观察,知识,叶小十同学,2026-09-07 17:30:00,740,727227,2679,2401,22600,8637,2770,40433
74,BV1Xdt26bECx,https://www.bilibili.com/video/BV1Xdt26bECx,我把汉堡搬到了星星上,UP主小综艺,小剧场,李炮炮儿,2026-09-05 17:30:00,250,2700304,1823,3807,35339,186972,5489,326830
75,BV1e5bn6sE2v,https://www.bilibili.com/video/BV1e5bn6sE2v,当你来到了最差的学校,剧情演绎,小剧场,无奈の老王君,2026-09-07 10:00:00,79,2277725,647,1770,8473,2058,3201,104320
76,BV1DdbN63E95,https://www.bilibili.com/video/BV1DdbN63E95,厨师长下班偷吃，只剩了两个鸡腿，那就做一道成吉思鸡吃个晚餐,美食制作,美食,张森的下班料理,2026-09-07 18:43:26,479,722327,2038,1254,4711,3025,1945,69362
77,BV1vybN6UEaX,https://www.bilibili.com/video/BV1vybN6UEaX,兼职挑战！！挑战AI让我尝试的3个职业！！,UP主小综艺,小剧场,雨哥到处跑,2026-09-08 11:00:00,967,942660,4527,3273,7526,14387,717,52634
78,BV1kAbp66ELr,https://www.bilibili.com/video/BV1kAbp66ELr,神兽厨房：给终南山来的神秘骑虎客人做饭,美食制作,美食,神兽厨房,2026-09-06 17:06:37,244,1426586,678,823,13551,5481,4368,65510
79,BV1gAtm69EBH,https://www.bilibili.com/video/BV1gAtm69EBH,【自制动画】聊斋志异之《李伯言》,同人动画,二次元,编导赵高,2026-09-05 16:36:58,246,1466295,553,1247,22407,5969,3482,100196
80,BV1afbn6sExH,https://www.bilibili.com/video/BV1afbn6sExH,我去了世界最大的男女混浴温泉瀑布，泡起来到底多刺激？,旅游记录,旅游出行,兔兔不会秃秃,2026-09-06 11:27:41,746,2528657,3714,3554,35453,25087,12729,86375
81,BV1uQbc6bEYp,https://www.bilibili.com/video/BV1uQbc6bEYp,新学期刚到学校，发现学校倒闭了,剧情演绎,小剧场,乡村教师日记,2026-09-07 12:08:10,306,1767597,5777,5628,3288,5592,2570,50352
82,BV1bfbN6uEXq,https://www.bilibili.com/video/BV1bfbN6uEXq,谁能坚持到最后2.0,鬼畜综合,鬼畜,怠惰的一休,2026-09-07 18:51:19,82,624238,1359,2093,18049,10685,3674,73461
83,BV16vbN6REhD,https://www.bilibili.com/video/BV16vbN6REhD,【Phigros】4.0.0 主线第九章更新曲目预览,音游舞游,游戏,Phigros官方,2026-09-07 21:00:00,111,389741,7614,6373,13935,22045,14140,53686
84,BV1oFY868ETc,https://www.bilibili.com/video/BV1oFY868ETc,iPhone Duo 苹果折叠屏上手：超强折痕控制 + 纳米纹理屏,手机,科技数码,钟文泽,2026-09-10 02:51:05,420,1998100,10438,18551,5283,3889,30054,26128
85,BV1sHb56xEhC,https://www.bilibili.com/video/BV1sHb56xEhC,【2026LPL第三赛段】9月8日 LGD vs IG,MOBA游戏,游戏,哔哩哔哩英雄联盟赛事,2026-09-08 18:06:48,10162,2795051,22764,13547,2881,5769,899,20218
86,BV19eYH6NEsC,https://www.bilibili.com/video/BV19eYH6NEsC,第三集上线！《新数码宝贝·全面战争》【15分钟管饱！】,AI影视,影视,不睡的彻,2026-09-09 02:02:23,901,896769,1561,1348,8511,20953,2800,20697
87,BV1S1bg6WEEh,https://www.bilibili.com/video/BV1S1bg6WEEh,特厨做菜｜这可能是你最容易学会的糖醋鲤鱼做法！,美食制作,美食,特厨隋坡,2026-09-08 16:30:00,500,555108,1341,1899,9306,7710,2036,50520
88,BV1C9b76cEks,https://www.bilibili.com/video/BV1C9b76cEks,《绝区零》克拉蕾EP | Link Up 血火相连,原创音乐,音乐,绝区零,2026-09-06 12:00:00,199,2477348,1979,7675,40036,62831,15883,132104
89,BV145t66AEfZ,https://www.bilibili.com/video/BV145t66AEfZ,当你吃出口腔溃疡时体内正在发生什么,健康科普,医疗保健,meme小短剧,2026-09-05 10:00:00,202,4065724,1137,5208,34972,10871,8745,170813
90,BV1w1b36VEMT,https://www.bilibili.com/video/BV1w1b36VEMT,老爸跑路，老妈赌鬼，独自在家的小女孩被放贷的黑道盯上,动漫速读,二次元,凉拌了紫苏,2026-09-08 15:00:52,572,399629,1174,1538,16786,6518,2994,46057
91,BV1yuto66E8J,https://www.bilibili.com/video/BV1yuto66E8J,万人追更的终南山怪虫，只有我们拍到了真相！,综合资讯,资讯,中国国家地理,2026-09-04 17:00:00,835,6211279,26853,11254,90505,140257,37528,597696
92,BV1SGb56aEuU,https://www.bilibili.com/video/BV1SGb56aEuU,恶人还需恶人磨！,剧情演绎,小剧场,二阳咂-,2026-09-08 17:11:21,256,1034748,564,834,3415,562,300,53015
93,BV1AcY46PEYE,https://www.bilibili.com/video/BV1AcY46PEYE,【教师节TV】可恶……这么燃的考前动员？！,剧情演绎,小剧场,大乾乾是顾乾宇,2026-09-09 16:09:37,128,634066,480,1215,8408,4600,5092,78752
94,BV1SdYn6cEoq,https://www.bilibili.com/video/BV1SdYn6cEoq,OpenAI官宣攻克千禧年七大难题的NS方程问题,AI杂谈,人工智能,分析学爱好者,2026-09-09 02:35:22,451,1010995,1215,15755,6673,5121,24523,24159
95,BV1tfbA6hEx8,https://www.bilibili.com/video/BV1tfbA6hEx8,印度学生独自清理垃圾河数月 四肢感染皮肤瘙痒,海外资讯,资讯,RT今日俄罗斯,2026-09-07 15:00:40,33,1611483,1011,2641,2741,2022,519,112905
96,BV1LJYb6ZE1m,https://www.bilibili.com/video/BV1LJYb6ZE1m,「小白」iPhone Duo真机体验：苹果折叠终于来了！,手机,科技数码,小白测评,2026-09-10 03:51:48,441,746426,4888,7538,7752,14437,5985,29393
97,BV1JXbV6jEA3,https://www.bilibili.com/video/BV1JXbV6jEA3,跑完沈阳马拉松挑战“全家福肘子饭”，一小时吃完奖金888元，能吃饱吗,美食探店,美食,橙飞一下,2026-09-08 19:17:43,878,1113934,3777,2750,3692,3417,3553,46477
98,BV1LYbH6wES9,https://www.bilibili.com/video/BV1LYbH6wES9,真正逆转时间的公式，从来都是珍惜当下！,自我成长,情感,北鸣玄狗,2026-09-06 17:29:50,166,603439,216,1260,20137,2276,1697,48726
99,BV1UXbc6oETd,https://www.bilibili.com/video/BV1UXbc6oETd,人类的先驱竟是我们的敌人？而你的选择，将改写宇宙的命运！《大迁离》试玩报告,其他游戏,游戏,达奇上校,2026-09-07 19:00:00,607,839269,590,510,6977,493,413,38469
100,BV1embN62EmX,https://www.bilibili.com/video/BV1embN62EmX,《忆苦思甜》,剧情演绎,小剧场,嘞是唐孃孃,2026-09-07 20:10:28,72,1696534,430,2692,2822,972,1406,96200
