排名,BV号,视频链接,视频标题,视频分区,主分区,UP主,发布时间（北京时间）,视频时长（秒）,播放量,弹幕数,评论数,收藏数,投币数,分享数,点赞数
15,BV1xVY26dEbz,https://www.bilibili.com/video/BV1xVY26dEbz,去了一趟山西。,旅游记录,旅游出行,影视飓风,2026-09-12 11:00:00,1333,1940715,12080,4820,25772,41915,10183,118091
16,BV1zuY46oE2V,https://www.bilibili.com/video/BV1zuY46oE2V,小 兵 阿 嘎,鬼畜综合,鬼畜,推背兔の,2026-09-11 12:00:00,570,1859044,3018,3236,26382,38334,17239,89242
17,BV1fYYj68EiU,https://www.bilibili.com/video/BV1fYYj68EiU,要打针还是亲亲？,同人动画,二次元,叶玲秋雨,2026-09-11 18:20:00,139,1199448,848,2268,35513,20001,6121,131575
18,BV1kMYb6KEQ9,https://www.bilibili.com/video/BV1kMYb6KEQ9,换一种心跳，感受世界的奇妙——《伊莫》联结玩法实机,其他游戏,游戏,伊莫,2026-09-11 10:00:00,341,2552863,611,1056,34225,15714,19040,87777
19,BV1sbbj6bEut,https://www.bilibili.com/video/BV1sbbj6bEut,【招笑版】新植物9:力竭豌豆【bilibilionly同人扶持计划】,同人动画,二次元,时空go蛙,2026-09-10 16:00:00,444,3340392,1067,2155,13110,3291,4548,116063
20,BV1S5YE6HE9Q,https://www.bilibili.com/video/BV1S5YE6HE9Q,夏季的温馨碎片，重新剪到一起，准备再赚一次流量,职业vlog,vlog,巫暖聪,2026-09-11 16:59:32,186,1123021,713,2568,9998,52165,1600,132260
21,BV1QCYx6yERb,https://www.bilibili.com/video/BV1QCYx6yERb,下一个故事再见,随拍·综合,其他,康康和爷爷,2026-09-09 17:40:17,12,2406850,38927,11547,36351,69698,5357,632243
22,BV1aTYT64EQH,https://www.bilibili.com/video/BV1aTYT64EQH,我真有那么像外国人吗…!?,同人动画,二次元,厄尔尼诺-ARCdraws,2026-09-11 17:00:00,484,2192962,1669,3637,43497,11096,2263,173061
23,BV1AcYK6kEf5,https://www.bilibili.com/video/BV1AcYK6kEf5,传奇历史人物志——达尔文,人文历史,知识,抽象历史人物志,2026-09-10 12:12:35,190,1665134,464,1446,23955,3189,2525,139463
24,BV1wSYM6mEkb,https://www.bilibili.com/video/BV1wSYM6mEkb,我要闹了😭！！！,动物综合·二创,动物,卑微鸭嘎嘎,2026-09-11 17:30:00,19,2186898,159,2654,44116,5222,9844,209095
25,BV1VabK62Ea5,https://www.bilibili.com/video/BV1VabK62Ea5,请停留三秒，为毛主席献花，今天9月9日是主席毛泽东逝世50周年的日子，他是中国共产党、中国人民解放军、中华人民共和国的主要缔造者,时政资讯,资讯,大象新闻,2026-09-09 00:00:00,42,2424503,0,140,91119,374055,24272,1356081
26,BV1CDYg69EGL,https://www.bilibili.com/video/BV1CDYg69EGL,三年之期已到，恭迎世一上归位！【第8集】,鬼畜综合,鬼畜,九夜听风,2026-09-11 01:09:39,474,2134547,15182,6684,9127,55749,18978,70486
27,BV1BdYQ6aEXv,https://www.bilibili.com/video/BV1BdYQ6aEXv,21世纪波兰依然被闪击,时政解读,知识,燕三嘤嘤嘤,2026-09-12 11:50:00,1285,1441496,7666,2980,16122,22729,1879,92321
28,BV1T7YE6JEei,https://www.bilibili.com/video/BV1T7YE6JEei,你可能不认识我，但或许刷到过我的画…,非二次元绘画,绘画,無無無鱼子,2026-09-11 17:43:14,154,676391,1225,838,21587,2927,545,136296
29,BV1UaYK6nE6H,https://www.bilibili.com/video/BV1UaYK6nE6H,“是他撞的你吗？”面对询问，奶奶的回答令人动容。当善良遇到善良，这一幕真暖！,社会资讯,资讯,人民日报,2026-09-10 10:38:44,51,1449657,3027,11371,10651,11981,1630,223162
30,BV1iiYx6JEhL,https://www.bilibili.com/video/BV1iiYx6JEhL,性格好到无语的猫（第二弹）,猫,动物,萌宠指南,2026-09-09 17:14:28,140,1381764,1564,4979,24465,3462,6074,199263
31,BV1HyYS6wECP,https://www.bilibili.com/video/BV1HyYS6wECP,光合作用：一次意外吞噬，改变了整个地球,科学科普,知识,大圆镜科普,2026-09-12 07:59:46,430,1138665,1700,1231,16281,3772,1809,108776
32,BV152b56uEgF,https://www.bilibili.com/video/BV152b56uEgF,花200000买个金丝楠树瘤，放家里藏了10年，锯开一看震惊全场,文玩文创,生活兴趣,老蒋根雕,2026-09-08 16:59:42,287,6261305,38370,24240,19591,9248,5518,174176
33,BV1YkYx6LEun,https://www.bilibili.com/video/BV1YkYx6LEun,热烈欢迎欧阳娜娜！我们的第二位00后嘉宾～看看喜欢搞婚庆的娜娜带了什么可爱（但没用）的小东西呢？,娱乐综艺正片,娱乐,papi酱,2026-09-10 12:00:00,2316,1490685,11329,4903,12637,27929,5854,115714
34,BV1NKYg6RE5M,https://www.bilibili.com/video/BV1NKYg6RE5M,什么叫你往mc添加了整套拼豆系统？,沙盒类,游戏,罐子pot,2026-09-11 18:30:00,166,1614488,390,1180,28555,4372,10593,107862
35,BV19CYt6pEQ9,https://www.bilibili.com/video/BV19CYt6pEQ9,能在原神里玩空洞骑士了！这还是原神吗？？,单机主机类游戏,游戏,小问号Official,2026-09-09 21:31:15,79,2459914,4567,8004,23270,5308,36656,178467
36,BV1KeY466Ekf,https://www.bilibili.com/video/BV1KeY466Ekf,⚡️ 嘉 豪 の 小 曲 ⚡️,鬼畜综合,鬼畜,哦呼w,2026-09-09 18:18:00,149,3032351,4169,1982,54598,21840,16697,172196
37,BV1NsYE6yEna,https://www.bilibili.com/video/BV1NsYE6yEna,如何制造海苔,美食制作,美食,嘤武罗,2026-09-11 18:00:00,548,1030559,2206,2160,23958,50701,3139,89411
38,BV1W4YT6CEWP,https://www.bilibili.com/video/BV1W4YT6CEWP,全宇宙最可爱的单核处理器非说她跳舞是5090？！平泽唯「染上你的颜色」,宅舞,舞蹈,小圈甜甜,2026-09-10 16:04:10,185,362813,26,1109,36364,3633,3577,88796
39,BV14NYg6xEdH,https://www.bilibili.com/video/BV14NYg6xEdH,只不过是学会了化妆，对象非说我整容了……,美妆,时尚美妆,王七四-,2026-09-10 19:01:47,470,1860473,649,997,24801,2432,3374,72373
40,BV1e1Y86fEPD,https://www.bilibili.com/video/BV1e1Y86fEPD,众望所归，今天带孙艺洲自律！,健身记录,健身,花小龙oy,2026-09-10 11:00:00,214,1846077,1434,3073,4938,5176,3906,127906
41,BV1zeYt6bEc4,https://www.bilibili.com/video/BV1zeYt6bEc4,管理员: 哭？哭也算时间哦？,单人RPG游戏,游戏,Kais,2026-09-09 20:31:48,296,803096,1497,1867,27665,19008,12062,76561
42,BV1d8Yg6MEF3,https://www.bilibili.com/video/BV1d8Yg6MEF3,粤韵风华之驾校宝典,动画配音,二次元,希诺_Sinon,2026-09-11 08:00:00,73,1335109,485,3205,35205,8937,16553,126255
43,BV19HY76oEv3,https://www.bilibili.com/video/BV19HY76oEv3,火箭军防毒面具版“恶魔引体”，硬核出战！,时政资讯,资讯,中国火箭军,2026-09-11 19:07:27,78,2459986,1019,3206,5754,3167,1949,176525
44,BV1xnYE67ETa,https://www.bilibili.com/video/BV1xnYE67ETa,吵架了…,翻唱,音乐,路飞仙贝呀,2026-09-11 17:49:32,56,1263655,1408,3662,20323,26666,10940,139151
45,BV1bwYg6tExB,https://www.bilibili.com/video/BV1bwYg6tExB,大美王朝2026：党争、测谎，挪用军饷，美国真有大明那味了！,时政解读,知识,星辰趣味屋,2026-09-10 18:18:52,1176,993506,7834,2440,12183,25540,1785,64051
46,BV1XwYt6nESK,https://www.bilibili.com/video/BV1XwYt6nESK,500万粉丝博主“康康爷爷”去世，家属：爷爷临终交代，和大家的故事暂时告一段落了,社会资讯,资讯,九派新闻,2026-09-09 23:27:09,42,1540161,3547,2147,8921,3348,2432,257236
47,BV12HYu6REYk,https://www.bilibili.com/video/BV12HYu6REYk,差一天就能看到糖花の“监狱vlog”了,中外生活vlog,vlog,我不是黄毛-,2026-09-10 21:10:24,145,2316913,1057,1840,8658,1569,867,110178
48,BV19JYL6nE34,https://www.bilibili.com/video/BV19JYL6nE34,你会翻过山，看到万丈青天,自我成长,情感,陈怀安_Aaa,2026-09-11 18:00:00,546,1319169,6626,4892,11813,33063,12589,45935
49,BV1enYL6SEtU,https://www.bilibili.com/video/BV1enYL6SEtU,高糖VS戒糖14天！真的差别很大吗？,健康科普,医疗保健,亿点点不一样,2026-09-12 11:00:00,702,2169809,4319,4440,21455,18073,14194,86359
50,BV1yLY26sEYq,https://www.bilibili.com/video/BV1yLY26sEYq,我靠做数独解决了10000起谋杀案！！,休闲/小游戏,游戏,老番茄,2026-09-12 11:50:00,1067,758793,1729,1248,16839,12739,1939,93881
51,BV1ciYp6XEpW,https://www.bilibili.com/video/BV1ciYp6XEpW,假如你是一个雪饼,科学科普,知识,农民伯伯吖,2026-09-09 07:16:28,158,3425743,3347,5891,11929,3071,5297,135613
52,BV1QNYt6EE4i,https://www.bilibili.com/video/BV1QNYt6EE4i,成名之作，龙凤胎王世佳，王世博，谁能看清楚他叔叔身上的四个字，算您厉害。,随拍·综合,其他,家有儿女大霞霞,2026-09-09 21:59:49,103,2538016,460,1589,21284,1437,6352,104988
53,BV1CCY76kEmt,https://www.bilibili.com/video/BV1CCY76kEmt,【徐静雨×追梦格林】贴脸开大！谁是篮球自媒体Goat？,体育赛事,体育运动,雨说体育徐静雨,2026-09-11 18:26:24,2082,802735,7513,3690,16261,22720,20108,45678
54,BV1YQYu6NE1t,https://www.bilibili.com/video/BV1YQYu6NE1t,【衡火中学】上厕所耽误学习时间，所以校长把椅子换成了马桶……,鬼畜综合,鬼畜,咆哮丶土拨鼠,2026-09-11 12:00:00,144,598734,1666,2583,9746,1275,2346,117034
55,BV1hKYt6UEVF,https://www.bilibili.com/video/BV1hKYt6UEVF,我来同你玩！好久不见，各位彦祖！#三角洲行动两周年#洲彦祖再集结,射击游戏,游戏,吴彦祖-DW,2026-09-09 22:06:25,335,2759556,920,1481,67350,11786,3824,152180
56,BV1ThY46kERk,https://www.bilibili.com/video/BV1ThY46kERk,京圈太子爷，论迹不论心,娱乐综合,娱乐,沉迷_Aholic,2026-09-09 18:27:58,271,1338902,571,3728,10350,1105,1634,93818
57,BV1nDbP6dEv2,https://www.bilibili.com/video/BV1nDbP6dEv2,五分钟后年级查带手机,剧情演绎,小剧场,一颗霉屎的桔勒勒,2026-09-09 17:00:00,124,2628525,192,2198,10036,1369,2465,135078
58,BV1xJYT6EEYc,https://www.bilibili.com/video/BV1xJYT6EEYc,我们为什么要削藩？谁又是藩？分配问题怎么解决，结果能成功吗？,商业财经,知识,数据库kira,2026-09-10 17:48:01,1877,754106,2415,4086,21953,14612,4647,32756
59,BV1XNYt6EEzD,https://www.bilibili.com/video/BV1XNYt6EEzD,你一定不能错过世界上最好听的音乐——巴西音乐!丨HOPICO,电台·歌单,音乐,HOPICO,2026-09-11 17:30:00,1389,802490,751,1408,19634,8033,1879,44820
60,BV1UqY762EKV,https://www.bilibili.com/video/BV1UqY762EKV,假如我国变成超大平原，那我们岂不是赚大了？,科学科普,知识,热爱干饭饭,2026-09-11 19:51:57,218,1737380,1485,2718,5002,531,435,72525
61,BV1gGbN6rEk9,https://www.bilibili.com/video/BV1gGbN6rEk9,大巴车上的baby，后面bbox和rap的极致配合,音乐现场,音乐,素商清歌,2026-09-07 20:42:24,120,1120855,495,3930,45157,34698,7987,213129
62,BV1pubK6aE6t,https://www.bilibili.com/video/BV1pubK6aE6t,“卦者灵风在线教你写刀子”,原创音乐,音乐,卦者那啥子靈風,2026-09-08 12:00:00,182,1096928,3039,3365,108426,42296,15971,142010
63,BV15fYL69EKz,https://www.bilibili.com/video/BV15fYL69EKz,麒麟9050 Pro性能解析：GPU提升很大！华为Mate XT 2 非凡大师 展翼三折叠,手机,科技数码,搞机所,2026-09-11 15:20:37,871,894963,5986,4899,10137,19225,5866,47621
64,BV14eY76UEXC,https://www.bilibili.com/video/BV14eY76UEXC,10人新疆夏塔古道徒步，1人遇难1人失踪，队友选择集体隐瞒,徒步,旅游出行,神秘园,2026-09-11 19:42:40,683,1041479,6475,4842,10743,6098,3370,56255
65,BV1tEYE6UEzg,https://www.bilibili.com/video/BV1tEYE6UEzg,竞选宣言,翻唱,音乐,困雀雀,2026-09-11 17:55:46,12,779380,45,778,32130,3116,1824,105998
66,BV18VYT6pEcQ,https://www.bilibili.com/video/BV18VYT6pEcQ,来结婚吧 到死都要和你在一起💍未完成婚姻論 cover by 永雏塔菲,翻唱,音乐,永雏塔菲,2026-09-10 17:55:27,124,430916,745,2674,25095,12183,10804,84470
67,BV1mEY867EcQ,https://www.bilibili.com/video/BV1mEY867EcQ,扮成乞丐回学校看老师，会被认出吗？,剧情演绎,小剧场,闪电侠-flash,2026-09-10 12:00:00,285,682306,1115,994,10125,2393,1692,97949
68,BV17mYV6WEe5,https://www.bilibili.com/video/BV17mYV6WEe5,【西西里 | 官方MV 】周杰伦 MV从画面、运镜到剧情铺陈，都以电影规格打造，宛如一部浓缩版的动作电影。,MV,音乐,杰威尔音乐,2026-09-11 12:01:16,234,932356,2593,4932,11143,21363,9654,34766
69,BV1RAYT6FEwP,https://www.bilibili.com/video/BV1RAYT6FEwP,123木头冰红茶版,演奏,音乐,爱摄影的老秃驴,2026-09-10 17:11:50,32,826063,174,2140,20683,3960,6462,111240
70,BV19TYT64ET3,https://www.bilibili.com/video/BV19TYT64ET3,挑战从深圳坐公交去西藏，到广西南宁了！,公共交通,旅游出行,拉宏桑,2026-09-10 17:05:00,629,1094957,4264,2122,4266,9967,2373,69019
71,BV16hb56JEeU,https://www.bilibili.com/video/BV16hb56JEeU,一根铅笔300块？如今的文具让我大开眼界...,文具手帐,手工,'-LKs-,2026-09-10 12:00:00,1034,2244189,8829,2958,16110,7255,2803,60956
72,BV14nYT6mE5N,https://www.bilibili.com/video/BV14nYT6mE5N,开麦被航天认的大哥当成蜂医本尊了,射击游戏,游戏,凉粥渐晚,2026-09-10 17:44:03,353,945199,373,275,17926,893,179,67359
73,BV12fYD66EFC,https://www.bilibili.com/video/BV12fYD66EFC,当你穿进老钱班《前传》,剧情演绎,小剧场,侯绿萝,2026-09-12 13:37:14,184,947001,594,452,6652,1863,906,70911
74,BV1jiYN6fEB9,https://www.bilibili.com/video/BV1jiYN6fEB9,我在B站的第一天！（紧张死我了）,同人动画,二次元,Honobread,2026-09-10 13:13:18,55,878853,1678,2191,24119,7382,706,111879
75,BV11jYx6AExm,https://www.bilibili.com/video/BV11jYx6AExm,小时候的某人,剧情演绎,小剧场,古泽源,2026-09-09 19:14:48,18,2936222,145,3173,9735,994,1752,179502
76,BV1X1Yj6HEdP,https://www.bilibili.com/video/BV1X1Yj6HEdP,“只是天妒英才罢了”,随拍·综合,其他,Sophia_ora,2026-09-11 12:49:33,182,643413,299,1878,18983,388,2681,44739
77,BV18bYL65E54,https://www.bilibili.com/video/BV18bYL65E54,【月行水上】SR-EX-1至SR-EX-8突袭 摆完挂机 简单好抄,单人RPG游戏,游戏,萧然Q,2026-09-11 16:46:49,1588,1918911,943,1882,6596,21904,843,29424
78,BV1cgYM65EQw,https://www.bilibili.com/video/BV1cgYM65EQw,【IGN】Switch 2版《艾尔登法环 褪色者版》 59分钟实机演示02,单机主机类游戏,游戏,IGN中国,2026-09-10 22:00:00,3559,877437,7593,3288,9211,22317,7795,34178
79,BV1rmbV6UELD,https://www.bilibili.com/video/BV1rmbV6UELD,【逆天中配】神人不行 第一集,动画配音,二次元,咖啡大慕斯,2026-09-08 18:21:49,948,1606745,3219,3197,49718,18498,18369,90463
80,BV1tfYu68ERj,https://www.bilibili.com/video/BV1tfYu68ERj,解毒：安史之乱后的唐朝，发生了什么？,人文历史,知识,安州牧,2026-09-10 18:14:19,2396,716452,2753,3178,13403,14911,1268,42296
81,BV1eAYT6FEVx,https://www.bilibili.com/video/BV1eAYT6FEVx,近期热点事件：9月神人合集（一）,社会观察,知识,我是M菌,2026-09-10 18:00:00,624,2275914,8781,6580,6594,1841,3921,67879
82,BV1twYg6tEwM,https://www.bilibili.com/video/BV1twYg6tEwM,野人听完就魔了,射击游戏,游戏,李谋Leemou,2026-09-10 18:22:06,86,933936,352,923,14006,1198,2207,100048
83,BV1TvbV6ZEZF,https://www.bilibili.com/video/BV1TvbV6ZEZF,挑战0元城市生存（1.2）,户外探险,户外潮流,杀心成焚酱,2026-09-08 20:03:16,663,2206462,6609,4123,35603,41460,11645,234182
84,BV1uTYx6gEwE,https://www.bilibili.com/video/BV1uTYx6gEwE,超燃漫威电影《死侍与金刚狼》，不死贱贱与狼叔强强联手，能不能拯救濒临崩塌的宇宙呢！,影视解读,影视,摩斯神探,2026-09-09 18:19:15,1010,1365653,733,296,11045,1181,533,76405
85,BV1WoY264EJ4,https://www.bilibili.com/video/BV1WoY264EJ4,快乐起来（假期拍）,随拍·综合,其他,铭门学府张超,2026-09-11 21:48:18,132,307747,715,4776,2781,9883,187,112487
86,BV1SbYL65ECo,https://www.bilibili.com/video/BV1SbYL65ECo,手把手教你复刻《百万英镑》牛排套餐，一口锅就能煎完！,美食制作,美食,阿彭彭阿,2026-09-11 18:27:30,385,1030310,475,636,19047,6596,2454,39179
87,BV1HtYN6NEFs,https://www.bilibili.com/video/BV1HtYN6NEFs,下一个是谁幕后公开！（偶像来啦）,娱乐综合,娱乐,力元君,2026-09-10 17:00:00,479,834089,1791,933,8236,18068,839,48566
88,BV1LCb563EUG,https://www.bilibili.com/video/BV1LCb563EUG,也算是太岁头上动了把土！,剧情演绎,小剧场,许主任啊啊啊啊,2026-09-08 16:56:34,203,5105787,1653,2684,29951,6185,9136,204579
89,BV1fYYj68Eme,https://www.bilibili.com/video/BV1fYYj68Eme,最嘉豪的高招S！简单氪40个648招募5星S晓朱鼬！潇洒玩弄对手的实战测评！,动作竞技游戏,游戏,鬼叔黍,2026-09-11 12:17:34,721,1102761,407,1896,10411,7248,2601,62945
90,BV1bqYJ6sEVD,https://www.bilibili.com/video/BV1bqYJ6sEVD,I can't wait x 忘情牛肉面  但是gumi唱,鬼畜综合,鬼畜,不登校芹菜,2026-09-09 17:22:00,33,559979,623,3186,38715,4753,11568,118520
91,BV1AcY46PEYE,https://www.bilibili.com/video/BV1AcY46PEYE,【教师节TV】可恶……这么燃的考前动员？！,剧情演绎,小剧场,大乾乾是顾乾宇,2026-09-09 16:09:37,128,1384167,939,2171,19794,8842,10209,176930
92,BV1PKY96yEhL,https://www.bilibili.com/video/BV1PKY96yEhL,也许，世界本该如此,人文历史,知识,旋风凉水,2026-09-12 17:30:00,1829,500668,2812,2135,19268,18264,1653,38155
93,BV1y7bg6kEn1,https://www.bilibili.com/video/BV1y7bg6kEn1,鱼换万物之弄哥烧烤,钓鱼,户外潮流,平常心钓鱼_,2026-09-10 12:00:00,266,756535,2244,1473,6040,12337,1557,84658
94,BV1ZzYu6VEfk,https://www.bilibili.com/video/BV1ZzYu6VEfk,内个奥特曼折磨护航怪兽一整局！,射击游戏,游戏,十六van游戏,2026-09-10 19:28:26,468,4133497,897,1143,40412,6052,7393,98529
95,BV1AGYG6bEDN,https://www.bilibili.com/video/BV1AGYG6bEDN,直接干冒烟了,自制发明/设备,科技数码,嘉宾要加可乐,2026-09-11 07:34:19,48,1306371,212,1024,20151,900,9259,95920
96,BV1hgYT6sEDH,https://www.bilibili.com/video/BV1hgYT6sEDH,当你第一次带工作耳麦,剧情演绎,小剧场,皮儿威-,2026-09-10 17:11:00,40,2068827,64,941,2877,428,282,132004
97,BV1T7YE6nE38,https://www.bilibili.com/video/BV1T7YE6nE38,开 学 送 礼 现 状：,同人动画,二次元,进击的金厂长,2026-09-11 17:42:51,174,898857,1143,464,10108,5718,280,65355
98,BV16uYK6TEqe,https://www.bilibili.com/video/BV16uYK6TEqe,【英雄联盟】打了 15 年， 对决还在继续。,MOBA游戏,游戏,英雄联盟,2026-09-10 14:00:00,167,1732334,253,1765,4875,3713,1308,70156
99,BV1E3Y46xEab,https://www.bilibili.com/video/BV1E3Y46xEab,o(≧v≦)o,颜值·网红舞,舞蹈,言兼曰辰,2026-09-09 16:42:32,13,702055,4608,6363,21032,2308,9770,112794
100,BV1phYu6SEjp,https://www.bilibili.com/video/BV1phYu6SEjp,勇敢的人先折磨世界..,UP主小综艺,小剧场,陈嘉伦整个路人,2026-09-10 19:56:51,234,877511,1692,1293,5673,1204,1850,57395
