排名,BV号,视频链接,视频标题,视频分区,主分区,UP主,发布时间（北京时间）,视频时长（秒）,播放量,弹幕数,评论数,收藏数,投币数,分享数,点赞数
28,BV1UBbL6YEtN,https://www.bilibili.com/video/BV1UBbL6YEtN,华强买瓜，但死神来了,鬼畜综合,鬼畜,伊介书生,2026-09-05 22:35:45,436,1677950,2224,1996,18425,18075,7815,74604
29,BV1jct96JE1n,https://www.bilibili.com/video/BV1jct96JE1n,美国拉斯维加斯有点爽！,旅游记录,旅游出行,蓝战非OvO,2026-09-04 11:05:00,1445,1385001,7881,3582,11944,25433,7661,116810
30,BV1Qstz6qEsS,https://www.bilibili.com/video/BV1Qstz6qEsS,美国总统爱吃的芝士牛排三明治，什么味儿？,美食探店,美食,食贫道,2026-09-04 18:00:00,2797,2622665,10513,2326,14094,18398,2936,74388
31,BV1FUbF6rEFf,https://www.bilibili.com/video/BV1FUbF6rEFf,世界末日，却打不通最后一通电话💔《Payphone》,翻唱,音乐,陈可尔Keer,2026-09-04 17:00:00,98,2204487,726,2723,20681,14751,7400,123881
32,BV1ahtR6mEP1,https://www.bilibili.com/video/BV1ahtR6mEP1,初中因式分解,应试教育,知识,铭门学府张超,2026-09-03 17:37:23,219,716560,914,6185,7708,24637,736,225822
33,BV1i5tU6NEAd,https://www.bilibili.com/video/BV1i5tU6NEAd,我在日本，找到了被李白杀死的遣唐使,人文历史,知识,有山先生,2026-09-03 17:00:00,1854,1528921,9753,3076,34748,100497,5304,116807
34,BV1gptZ6DExF,https://www.bilibili.com/video/BV1gptZ6DExF,《马老师：这世上还是好人多呀》,剧情演绎,小剧场,嘞是唐孃孃,2026-09-03 18:46:09,78,4044701,654,3269,13359,3627,4291,269986
35,BV1kpbc67ELX,https://www.bilibili.com/video/BV1kpbc67ELX,那个死在如是书院的女孩,社会观察,知识,温柔JUNZ,2026-09-04 12:00:00,250,488821,1335,3756,9450,39856,2277,111237
36,BV1gBte6pELe,https://www.bilibili.com/video/BV1gBte6pELe,20天达成0—15万粉丝成就！老粉集合！,美食记录,美食,路野ML,2026-09-04 11:09:05,75,1069542,418,1651,20182,3688,1104,184520
37,BV15GtZ6tEGS,https://www.bilibili.com/video/BV15GtZ6tEGS,【半佛】下一代的孩子还会知道原神吗？,单人RPG游戏,游戏,硬核的半佛仙人,2026-09-04 17:00:00,1432,2180946,3937,17168,17242,13560,5290,101767
38,BV1BXtz67E2S,https://www.bilibili.com/video/BV1BXtz67E2S,西部神枪手快意恩仇，亲手报血海深仇后，却坠入一场惊天大阴谋,影视解读,影视,九条猫讲影,2026-09-05 00:58:45,788,1352453,4089,1177,16242,1188,1563,80310
39,BV13Rty6pEeB,https://www.bilibili.com/video/BV13Rty6pEeB,【4k超清】《乾乾特工·西部篇》牛仔回归……,短剧短片,影视,大乾乾是顾乾宇,2026-09-05 17:33:45,441,477119,1551,2010,14516,20086,3714,101779
40,BV1XBtm6fEd9,https://www.bilibili.com/video/BV1XBtm6fEd9,逃跑？但那是废物的思维！,鬼畜综合,鬼畜,摸鱼佬临风,2026-09-05 15:46:02,492,587185,515,594,21346,10513,1325,84213
41,BV1Z4ti6BE4b,https://www.bilibili.com/video/BV1Z4ti6BE4b,“龙叔，如果要选一个符咒，你选哪一个？”,影视剪辑,影视,wrizedm,2026-09-04 15:28:42,212,1202717,423,1839,12512,5372,4735,85523
42,BV1afbn6sExH,https://www.bilibili.com/video/BV1afbn6sExH,我去了世界最大的男女混浴温泉瀑布，泡起来到底多刺激？,旅游记录,旅游出行,兔兔不会秃秃,2026-09-06 11:27:41,746,1413285,2470,2728,20678,14231,4306,49650
43,BV1zCtq61Eoi,https://www.bilibili.com/video/BV1zCtq61Eoi,盘点Minecraft里最大建筑，居然有人一比一复刻地球！,沙盒类,游戏,野兽游戏MrBeast,2026-09-04 18:05:00,1499,1204176,2348,1483,26061,14494,3861,71899
44,BV1pst66xETg,https://www.bilibili.com/video/BV1pst66xETg,《营救匪徒》,语言类小剧场,小剧场,伤心欲茄222,2026-09-05 12:00:00,84,1825185,1860,2877,7901,3136,2522,163087
45,BV19Dtd6XEY3,https://www.bilibili.com/video/BV19Dtd6XEY3,这一期视频我不允许任何人漏看！！你们自己要的男生超详细全流程护肤教程！！！！,护肤,时尚美妆,小小小思源哎,2026-09-03 13:57:41,831,1064120,701,3052,109560,17027,10089,70419
46,BV1xftB6sE5r,https://www.bilibili.com/video/BV1xftB6sE5r,弹窗隐患不容小觑，拒绝广告弹窗乱象。,鬼畜综合,鬼畜,九阳豆浆官方号,2026-09-04 18:37:20,43,938821,709,8195,8411,21506,779,156362
47,BV15Ct66VEhK,https://www.bilibili.com/video/BV15Ct66VEhK,【大鸣王潮1566】风停了很久了…,同人动画,二次元,寞桀緣才,2026-09-04 22:57:37,213,909726,2722,3050,11165,22099,3857,67508
48,BV15Xtd6pEA7,https://www.bilibili.com/video/BV15Xtd6pEA7,我们全班都在嘲笑物理老师那支丑爆了的棕色,网文解读,二次元,科普不无聊,2026-09-03 13:50:53,129,1172167,429,1872,22790,1630,721,123207
49,BV1jbti6TEtk,https://www.bilibili.com/video/BV1jbti6TEtk,我爱我的废技能,其他手工,手工,那就叫王师傅吧,2026-09-04 16:15:48,143,2204386,833,2839,5433,2571,1293,107134
50,BV1n2tq6yEWp,https://www.bilibili.com/video/BV1n2tq6yEWp,撤离点团建项目+1,射击游戏,游戏,小普-三角洲重生版,2026-09-04 12:53:44,37,2591359,479,2698,24091,798,14784,160712
51,BV15VtZ6oEk7,https://www.bilibili.com/video/BV15VtZ6oEk7,《三角洲行动》全新【群星】赛季故事短片,射击游戏,游戏,三角洲行动,2026-09-04 00:00:00,655,2540806,3034,7129,37816,6475,4910,134053
52,BV1tHbj6PEmH,https://www.bilibili.com/video/BV1tHbj6PEmH,用手还原badapple-终于还是走到了这一步,演奏,音乐,风间_苍月,2026-09-05 20:35:10,64,1284658,344,2983,16245,24172,8452,147270
53,BV1aGtd6SEfh,https://www.bilibili.com/video/BV1aGtd6SEfh,笑死~日本新发现一名铁血精中！！比98%的中国人都愿意爱中国！！,随拍·综合,其他,文同学文案,2026-09-03 17:50:00,411,1953561,6984,7817,20200,4629,13360,97133
54,BV1iPty6xE4B,https://www.bilibili.com/video/BV1iPty6xE4B,全网首发，爆肝12个小时唐吉第一阶段任务全流程,射击游戏,游戏,157幺伍丌,2026-09-05 06:27:21,863,1455526,755,1590,45602,3704,3927,57610
55,BV1P4th6PE81,https://www.bilibili.com/video/BV1P4th6PE81,“用最温柔的方式，体面的告别了这个世界”｜听歌/小曲,电台·歌单,音乐,我爱吃派大星,2026-09-01 08:20:00,287,4877745,23685,9847,47230,25983,5019,456075
56,BV1AxtJ6NEFR,https://www.bilibili.com/video/BV1AxtJ6NEFR,【IGN】Switch 2版《艾尔登法环 褪色者版》 44分钟实机演示,单机主机类游戏,游戏,IGN中国,2026-09-05 17:55:00,2685,828083,8329,5343,13325,31192,16669,47010
57,BV1WRti6JECF,https://www.bilibili.com/video/BV1WRti6JECF,“来中国，我只办三件事” | 冰岛制作人中国行 - 正片【KARDS】,其他游戏,游戏,KARDS官方,2026-09-04 19:00:00,1407,1057707,8714,3893,23263,10167,7607,63985
58,BV1sUtR6KEbd,https://www.bilibili.com/video/BV1sUtR6KEbd,当你觉得自己很没用时：,剧情演绎,小剧场,一串大福,2026-09-04 11:00:00,174,3339436,807,703,30763,3529,694,159867
59,BV1cMtz6EEEn,https://www.bilibili.com/video/BV1cMtz6EEEn,【鬼谷闲谈】一个元素能在工作中捅多大娄子,科学科普,知识,芳斯塔芙,2026-09-04 17:10:00,686,848989,2833,1674,15925,11293,1224,66914
60,BV1kqtq6SEUX,https://www.bilibili.com/video/BV1kqtq6SEUX,云南人最宝贝的一根棍子，巨下饭！,美食探店,美食,日食记,2026-09-04 17:00:00,458,1914151,2012,4026,14163,7062,9317,54033
61,BV1FQtt6JEKs,https://www.bilibili.com/video/BV1FQtt6JEKs,网络热传生物鉴定 第63期,野生动物·动物解说科普,动物,无穷小亮的科普日常,2026-09-03 16:00:00,412,3519357,13675,8938,16431,20397,6703,240709
62,BV1R8bJ6sE1J,https://www.bilibili.com/video/BV1R8bJ6sE1J,速通二周年彩蛋 守夜人的口风琴,射击游戏,游戏,星辰三角洲行动,2026-09-06 04:57:35,208,648097,230,1084,101867,6448,10294,46934
63,BV16Hto6aE4v,https://www.bilibili.com/video/BV16Hto6aE4v,桃花源记,剧情演绎,小剧场,累渠_,2026-09-03 20:28:55,127,2057415,668,1412,11596,5878,4827,180753
64,BV1i5tz65EfM,https://www.bilibili.com/video/BV1i5tz65EfM,喝多了没人能制裁我 除了我老婆,剧情演绎,小剧场,卷毛懂个球,2026-09-04 16:38:36,180,1529274,461,964,4305,5159,1552,80899
65,BV1LZbF6vEVR,https://www.bilibili.com/video/BV1LZbF6vEVR,天崩开局，读博两年，我的论文中了顶会,剧情演绎,小剧场,Zhan丨,2026-09-04 12:00:00,362,1262495,1606,2703,11552,23186,6516,58591
66,BV1J1t26KEcz,https://www.bilibili.com/video/BV1J1t26KEcz,他只用一首歌，就能让十四亿中国人乖乖回家,乐评盘点,音乐,薩尔瓦多,2026-09-05 19:00:00,474,1050551,1372,698,21393,2764,2717,87955
67,BV1NdtB64Edm,https://www.bilibili.com/video/BV1NdtB64Edm,解毒大师,剧情演绎,小剧场,脱缰凯Kk,2026-09-04 18:35:35,200,1031655,3386,1217,7351,3069,932,76320
68,BV1Este6wExx,https://www.bilibili.com/video/BV1Este6wExx,08年美国讽刺金曲《朋友的酒》（英语填词cover）“空城计の小曲”,AI音乐,音乐,梨茗子,2026-09-01 09:30:00,258,4900263,2122,10337,115726,89438,44113,234909
69,BV1PRti6JEtv,https://www.bilibili.com/video/BV1PRti6JEtv,我不是公公，我是大美太子！万斯要重新证明自己,时政解读,知识,麻薯波比呀,2026-09-04 17:51:35,1070,1179050,4513,1264,7887,10036,851,67158
70,BV1nGtC6wE9y,https://www.bilibili.com/video/BV1nGtC6wE9y,【花学12大历史事件逐帧解读】第一回：伦敦暖气致疯事件,娱乐评论,娱乐,一只吐槽圆,2026-09-05 10:15:04,893,1167011,8370,5279,12528,9369,10799,42835
71,BV1t2to6LEUR,https://www.bilibili.com/video/BV1t2to6LEUR,我好像做了一个很长的梦,鬼畜综合,鬼畜,'-梓童-,2026-09-04 12:00:00,97,388516,5312,2606,28611,16912,3506,98161
72,BV1Geto6sEtd,https://www.bilibili.com/video/BV1Geto6sEtd,业余车手的世界冠军🏆  2026 UCI Gran Fondo 世界锦标赛,骑行,户外潮流,SuperLS_,2026-09-03 21:13:46,234,471384,2892,2308,5536,26115,748,101315
73,BV1ALtm61Eib,https://www.bilibili.com/video/BV1ALtm61Eib,开学攻略-选定你的硬核学习刚需,电脑,科技数码,你的影月月,2026-09-05 17:20:36,328,535941,1822,2415,13831,5060,6973,71937
74,BV1gXt66TEqg,https://www.bilibili.com/video/BV1gXt66TEqg,青春コンプレックス（青春症候群） / MyGO!!!!! cover ver.,翻唱,音乐,MyGO_AveMujica,2026-09-05 20:00:00,206,399913,2947,4495,19168,11266,43235,53500
75,BV1ahtR6mESA,https://www.bilibili.com/video/BV1ahtR6mESA,脑洞大开的一个视频！而这个视频是对抗战胜利81周年纪念日的今天最好的礼物，历史必须铭记！,其他手工,手工,阿挺浪子,2026-09-03 17:37:10,53,677961,857,521,14611,61575,774,142505
76,BV1w5t366Edw,https://www.bilibili.com/video/BV1w5t366Edw,我施空城计,社会观察,知识,壹根甘蔗,2026-09-04 18:00:00,469,744357,759,2886,11876,2886,2562,61651
77,BV1Srto6UEVm,https://www.bilibili.com/video/BV1Srto6UEVm,【三角洲动画】绝对的强者，由此而生的全家福，教会你玩工程位的是......,同人动画,二次元,北風78,2026-09-03 20:40:41,71,1401817,464,1639,72786,19902,10213,124079
78,BV1XXtd6HEHo,https://www.bilibili.com/video/BV1XXtd6HEHo,阿诺撒……我让你站起来你耳朵🐉吗？,动漫剪辑,二次元,acg阿伦,2026-09-03 13:49:10,231,1670449,793,1973,18859,5292,5937,83966
79,BV1GAbW68EcH,https://www.bilibili.com/video/BV1GAbW68EcH,三年之期已到，恭迎世一上归位！【第7集】,AI影视,影视,九夜听风,2026-09-06 14:42:19,401,1016123,5463,3781,5597,38745,11333,40787
80,BV1NPtC6qEeA,https://www.bilibili.com/video/BV1NPtC6qEeA,“我要死啦”原创音乐完整版！,原创音乐,音乐,周牧之_Shepherdof,2026-09-05 10:32:57,128,216302,235,1462,52252,4847,1450,67961
81,BV16bt66XEWA,https://www.bilibili.com/video/BV16bt66XEWA,4个笨蛋一起玩《Burglin' Gnomes》,其他游戏,游戏,ThatMobTeam,2026-09-05 00:10:00,1910,378661,11966,2603,16362,12020,1084,64949
82,BV1H6t26zEVw,https://www.bilibili.com/video/BV1H6t26zEVw,你是说我钓鱼还得用枪吗？,其他游戏,游戏,与山0v0,2026-09-05 17:57:21,1823,1026631,2124,696,15572,15001,999,61641
83,BV1mSti6XEGt,https://www.bilibili.com/video/BV1mSti6XEGt,原版MC维度之外的“幽灵维度”，玩家变成量子叠加态！,沙盒类,游戏,脏小豆,2026-09-04 17:30:00,336,1025899,534,542,14695,1371,1027,53235
84,BV1VBti6cEQV,https://www.bilibili.com/video/BV1VBti6cEQV,傲娇还没有退环境,单人RPG游戏,游戏,熊嗝鸽,2026-09-04 16:06:23,47,1014107,112,1624,22713,707,3782,105240
85,BV1W7tm65EWd,https://www.bilibili.com/video/BV1W7tm65EWd,这巴克什太简单辣！,射击游戏,游戏,杨齐家_,2026-09-05 17:05:22,863,1204855,6115,1788,13151,6919,911,80290
86,BV1Yubj6VEpD,https://www.bilibili.com/video/BV1Yubj6VEpD,评分7.1！当太阳升起就把昨天忘记！假面骑士ZZZ完结吐槽！,特摄,二次元,瓶子君152,2026-09-05 20:10:17,765,858469,2094,7974,8565,11188,4610,46947
87,BV132tB6YExQ,https://www.bilibili.com/video/BV132tB6YExQ,九年义务教育，正在变成“义务坐牢”——“减负”反变“增负”，一个小学老师发现了背后的残酷真相,社会观察,知识,硬核学长2077,2026-09-05 15:00:00,891,795729,3299,7375,18612,6752,5843,29718
88,BV1tttZ67EpE,https://www.bilibili.com/video/BV1tttZ67EpE,男孩 男人 微波炉 我看哭了,剧情演绎,小剧场,徐五八,2026-09-03 18:15:43,12,1183333,307,4836,26257,1110,13594,116037
89,BV1w7t16iEt8,https://www.bilibili.com/video/BV1w7t16iEt8,我和bro的潦草日常belike:,同人动画,二次元,梨冻着是一颗梨,2026-09-05 12:03:41,374,599197,616,630,9269,5089,1670,71894
90,BV1E1t26KEwz,https://www.bilibili.com/video/BV1E1t26KEwz,江苏 | 南京麦乐鸡块碎尸案,社会观察,知识,K侦探说案,2026-09-05 18:38:16,1155,1316584,4208,2966,10078,609,4382,47392
91,BV1M1ti6xEW1,https://www.bilibili.com/video/BV1M1ti6xEW1,Uno A Uno [明日方舟终末地 meme],同人动画,二次元,Simi_n_ChapChap,2026-09-04 14:38:26,121,630966,182,580,21182,10168,2929,72883
92,BV1AFtz6REaC,https://www.bilibili.com/video/BV1AFtz6REaC,南太行山美水美人更美！我也得收敛一下！,户外探险,户外潮流,刘教户外,2026-09-04 18:41:04,440,800076,3764,2000,5015,7388,1947,74197
93,BV1oGtz6yEj2,https://www.bilibili.com/video/BV1oGtz6yEj2,我发现了动画最离谱的BUG？,动漫评论,二次元,大福咕咕,2026-09-04 17:02:10,425,3398265,2271,965,31907,8660,2588,84426
94,BV1eet16RE7X,https://www.bilibili.com/video/BV1eet16RE7X,一码归一码！车撞羊群赔钱≠羊归肇事方！【主播说三农】,社会资讯,资讯,央视农业,2026-09-05 12:25:01,213,925021,2993,10935,3008,1066,1066,60563
95,BV1XwtB6YE3d,https://www.bilibili.com/video/BV1XwtB6YE3d,《谎言》,短剧短片,影视,寅山,2026-09-04 19:57:40,181,1115212,242,475,5003,989,1128,69223
96,BV1AgtC6YEW7,https://www.bilibili.com/video/BV1AgtC6YEW7,我从这台旧电脑里找到了18年前姐姐去世的真相...,其他游戏,游戏,楼上的老张,2026-09-05 10:20:37,2478,1530776,2601,1757,52458,9653,3077,55973
97,BV1RgbE6JE4c,https://www.bilibili.com/video/BV1RgbE6JE4c,假如格林穿越到了re0的世界（王选篇3）,同人动画,二次元,科Bysang爱丸游戏,2026-09-06 08:38:07,269,493739,638,2349,14002,10688,1449,52493
98,BV1eBbH6ZEL9,https://www.bilibili.com/video/BV1eBbH6ZEL9,怎么有网友让我走到西藏啊…,旅游记录,旅游出行,拉宏桑,2026-09-06 18:23:42,801,919435,5964,2503,4220,12301,2539,62157
99,BV1MUtB6wEo6,https://www.bilibili.com/video/BV1MUtB6wEo6,⚡️能不跳这些雷霆舞蹈吗⚡️,舞蹈综合,舞蹈,矮乐多Aliga,2026-09-04 19:05:00,85,824598,821,933,19562,12503,4405,78052
100,BV1c4tB67Ese,https://www.bilibili.com/video/BV1c4tB67Ese,偷吃记录，厨师长在厨房里开小灶味噌牛肠锅，茶碗蒸，牛肉三明治，海鲜纳豆,美食制作,美食,张森的下班料理,2026-09-04 18:47:21,1433,687953,2749,1384,7270,5038,1709,67424
