排名,BV号,视频链接,视频标题,视频分区,主分区,UP主,发布时间（北京时间）,视频时长（秒）,播放量,弹幕数,评论数,收藏数,投币数,分享数,点赞数
20,BV1eHt86mErz,https://www.bilibili.com/video/BV1eHt86mErz,三年之期已到，恭迎世一上归位！【第6集】,鬼畜综合,鬼畜,九夜听风,2026-08-31 20:01:50,386,2000349,8132,5071,9415,63575,21364,69601
21,BV1h5tH6nEmS,https://www.bilibili.com/video/BV1h5tH6nEmS,吃饭一定要去端菜，自己爱吃的菜全放跟前！,其他vlog,vlog,笑点有点低哦,2026-08-30 21:24:45,33,5208933,1342,12083,109079,10741,58385,412884
22,BV1rM426qEoN,https://www.bilibili.com/video/BV1rM426qEoN,奥黛塔也可以在冰上起舞,体育综合,体育运动,火只木南,2026-08-29 20:29:20,21,3441171,267,2240,46121,6284,4316,251803
23,BV1nktx6mER5,https://www.bilibili.com/video/BV1nktx6mER5,我看开学未必有我忧郁,鞋服穿搭,时尚美妆,柯洁,2026-08-31 12:14:06,18,1988904,2934,8701,9497,5571,10783,242169
24,BV1WPt86FETB,https://www.bilibili.com/video/BV1WPt86FETB,《安心安全 | 安心安全》MV ：日本制造最重视的就是企业形象,AI音乐,音乐,即兴演奏家,2026-08-31 20:50:17,151,1385021,1249,4683,22734,31948,3846,96125
25,BV12u4X6cEiS,https://www.bilibili.com/video/BV12u4X6cEiS,大伟哥试玩无限大？！国内游戏大厂只会抄案例，不敢去赌创新？,单人RPG游戏,游戏,邪神_Karasu_,2026-08-30 16:21:24,247,1029288,3829,4261,14423,15559,5623,101183
26,BV1AetW6LEZz,https://www.bilibili.com/video/BV1AetW6LEZz,一条视频看8月：债务和土地，中美旧账单到期，全世界开始找备选方案【地球村月刊】,时政解读,知识,小王Albert,2026-08-31 08:00:00,1346,1174123,5920,5038,14775,33693,2057,75392
27,BV1it4D6gED7,https://www.bilibili.com/video/BV1it4D6gED7,猫狗超燃大乱斗！,动物综合·二创,动物,神奇的老皮,2026-08-30 13:11:08,242,1298377,1522,3042,17970,10452,11361,84592
28,BV1gk4X6zEm5,https://www.bilibili.com/video/BV1gk4X6zEm5,《全障碍沟通》,语言类小剧场,小剧场,伤心欲茄222,2026-08-30 15:10:01,138,1905506,1624,4131,6727,3146,4618,140218
29,BV1a98e6FE3M,https://www.bilibili.com/video/BV1a98e6FE3M,特别的一课,剧情演绎,小剧场,周小瑜SAMA,2026-08-30 18:00:00,45,2246717,440,4731,28262,3182,2975,156350
30,BV1u4tt6iEvf,https://www.bilibili.com/video/BV1u4tt6iEvf,李炮儿在李炮儿模仿大赛中获得了第二名,UP主小综艺,小剧场,李炮炮儿,2026-08-31 17:30:00,247,2119117,1207,1793,7450,3246,2298,120463
31,BV1G7tG6tEwL,https://www.bilibili.com/video/BV1G7tG6tEwL,【何同学】库克时代,商业财经,知识,老师好我叫何同学,2026-09-01 17:00:00,2615,949924,4676,1849,27111,45688,6498,66324
32,BV1GrtK62EfT,https://www.bilibili.com/video/BV1GrtK62EfT,《下一个是谁》恐怖特辑——无限循环的寺庙,UP主小综艺,小剧场,雨哥到处跑,2026-08-29 13:00:00,2929,2926620,36758,5101,70662,157531,9129,219272
33,BV1td4o6LEFr,https://www.bilibili.com/video/BV1td4o6LEFr,⚡ 舞 立 方 . m p 4 ⚡,休闲玩乐,生活兴趣,沉默-_-微笑,2026-08-28 21:00:00,174,1825942,6407,3390,30022,23502,13913,242144
34,BV16E4D6jE9K,https://www.bilibili.com/video/BV16E4D6jE9K,我的世界，但所有人共享背包！？,沙盒类,游戏,大橙橙橙子,2026-08-30 13:22:01,1120,3124603,5275,2223,31728,27150,1024,107401
35,BV1et4U6aEwi,https://www.bilibili.com/video/BV1et4U6aEwi,牙齿：演化留给人类的烂摊子,健康科普,医疗保健,大圆镜科普,2026-08-30 08:18:29,414,1480183,2208,2753,13856,3748,2409,121870
36,BV1s7tK6AECw,https://www.bilibili.com/video/BV1s7tK6AECw,《小杨有约29#》：陈泽,UP主小综艺,小剧场,小杨Johnson,2026-08-29 14:00:00,681,3300303,15152,5396,66722,113259,11883,241891
37,BV11x4f6CESm,https://www.bilibili.com/video/BV11x4f6CESm,欲买桂花同载酒，终不似，少年游。,休闲玩乐,生活兴趣,小秋习字,2026-08-28 10:37:54,124,3729664,1237,3516,42070,21737,6370,288855
38,BV1e6tb61ETL,https://www.bilibili.com/video/BV1e6tb61ETL,当你穿进老钱班34,剧情演绎,小剧场,侯绿萝,2026-08-31 13:09:12,192,1471306,540,536,5494,2773,870,91405
39,BV1tLth6rE1n,https://www.bilibili.com/video/BV1tLth6rE1n,他，凭什么成为中华民国的国父？【历史调研室105】,人文历史,知识,历史调研室,2026-08-31 17:35:55,1780,705177,1238,2980,18798,21386,2710,52890
40,BV1dRtx6BE7z,https://www.bilibili.com/video/BV1dRtx6BE7z,广安.第二顿 厨子探店¥33,美食探店,美食,真探唐仁杰,2026-08-31 11:30:00,158,1118449,374,1347,8067,1887,2248,97722
41,BV1yF8h6BEWL,https://www.bilibili.com/video/BV1yF8h6BEWL,来这吃牛肉，格局和肚子都大了…,美食探店,美食,野文不懂吃,2026-08-30 18:00:00,523,1679844,2342,3442,18786,8751,9028,47270
42,BV1k2t86hEuD,https://www.bilibili.com/video/BV1k2t86hEuD,这也能装？给车内塞一套工作站！小米澎程N90 Max用车体验！,汽车测评,汽车,苏打baka,2026-08-31 19:27:28,371,2373072,483,859,13693,15866,845,42950
43,BV13CtK6LEfB,https://www.bilibili.com/video/BV13CtK6LEfB,一切都会好起来的，詹妮丝,鬼畜综合,鬼畜,就叫阿路8,2026-08-29 11:05:00,164,917210,821,1729,19176,26001,3771,98068
44,BV1uG4o61EJi,https://www.bilibili.com/video/BV1uG4o61EJi,锻刀大赛：威力加强版,AI影视,影视,兴趣使然的创作者,2026-08-28 15:34:15,460,805162,944,1493,21936,32536,4827,98999
45,BV1iRtA6gEuc,https://www.bilibili.com/video/BV1iRtA6gEuc,立志成为恶兽第一集,AI影视,影视,立志成为恶兽,2026-08-28 16:02:43,164,2322987,1227,3744,54400,36249,11591,217252
46,BV1q7t86nEfU,https://www.bilibili.com/video/BV1q7t86nEfU,雷霆大睡的狸,猫,动物,BoBo的摄影日记,2026-08-31 19:22:20,59,1045656,509,1591,19390,2716,9315,136891
47,BV1bLth6rE1T,https://www.bilibili.com/video/BV1bLth6rE1T,【蕾米埃尔】：入木三分，原来是字面意思？,其他手工,手工,木姬空语,2026-08-31 17:48:57,6891,1135793,1320,1960,7432,15058,2688,75167
48,BV1AvtW6yEan,https://www.bilibili.com/video/BV1AvtW6yEan,日语版《朋友的酒》citypop remix（空城计の小曲）,AI音乐,音乐,181319,2026-08-30 22:48:03,181,1029223,517,2303,19901,6380,12193,37778
49,BV1Wq4k6wEVd,https://www.bilibili.com/video/BV1Wq4k6wEVd,手搓铠甲勇士-刑天OP【铠甲勇士官方二创大赛】,特摄,二次元,利利那TD25,2026-08-29 16:30:00,31,1163700,203,858,15088,53559,2520,174239
50,BV1BXjA6HEQ7,https://www.bilibili.com/video/BV1BXjA6HEQ7,【魔女养成计划6】当“中国制造”出现在幻想世界里，嘿嘿 【up动画】,AI影视,影视,泡椒小鸡,2026-09-01 21:10:30,855,1872848,2417,947,24021,11957,1620,49529
51,BV1u8tt6eEea,https://www.bilibili.com/video/BV1u8tt6eEea,你们的厨艺真是差嘟嘟的,美食综合,美食,戈登拉姆齐Gordon,2026-08-31 18:00:00,34,1169015,641,4004,15777,2345,2109,133848
52,BV1PN4266Eys,https://www.bilibili.com/video/BV1PN4266Eys,立瓶子挑战，相亲相爱~,UP主小综艺,小剧场,瓜哥超爱玩QAQ,2026-08-29 20:53:48,186,2962586,1547,1179,11158,2467,1678,110767
53,BV13Chw66EAa,https://www.bilibili.com/video/BV13Chw66EAa,全球10亿粉丝的我一周真实生活是什么样的？,随拍·综合,其他,野兽先生MrBeast,2026-08-30 11:00:00,1040,1300464,2448,2596,15463,11293,3033,75655
54,BV1K74R6eEG5,https://www.bilibili.com/video/BV1K74R6eEG5,大家好这是我第一条吃播视频 不好意思有点寒酸,美食记录,美食,用户3333-,2026-08-27 18:35:26,165,2531190,4745,6236,17195,34686,12188,172777
55,BV1n1tA67EsT,https://www.bilibili.com/video/BV1n1tA67EsT,把公司当成主题乐园,剧情演绎,小剧场,papi酱,2026-09-01 18:00:00,183,858487,1194,2067,5012,10634,11851,91238
56,BV1Sntc6REMU,https://www.bilibili.com/video/BV1Sntc6REMU,乡村大集，乡村打铁，感受不一样的打击乐,农村生活,三农,山里木匠人,2026-08-28 14:05:30,46,3516308,963,4754,14673,4189,3436,188968
57,BV1f9t86RE52,https://www.bilibili.com/video/BV1f9t86RE52,“所以时间的参照物是什么”【原神混剪】,单人RPG游戏,游戏,小阿柴_,2026-08-31 18:48:50,344,328763,542,2309,22418,26117,3750,57250
58,BV1uht86rEDA,https://www.bilibili.com/video/BV1uht86rEDA,《明日方舟：终末地》干员叙事 [提弗洛斯：萨米维格的孩子],单人RPG游戏,游戏,明日方舟终末地,2026-09-01 11:30:00,610,1432785,4052,5117,8254,12404,5891,52166
59,BV1Ljtt6VEAS,https://www.bilibili.com/video/BV1Ljtt6VEAS,弄了口大钢牙,健康科普,医疗保健,手工耿,2026-08-31 15:55:18,162,1085649,3654,4151,2237,3705,2894,86474
60,BV1nktA6JEao,https://www.bilibili.com/video/BV1nktA6JEao,《外 卖 逆 天 对 话》4,语言类小剧场,小剧场,铃乃Chan,2026-08-29 17:20:00,54,4597152,381,2393,13692,1608,2116,191779
61,BV1GL4Q6MEeg,https://www.bilibili.com/video/BV1GL4Q6MEeg,主播这种画风有火起来的风险吗？,二次元绘画,绘画,消茂密,2026-08-30 10:42:29,20,463910,287,2251,16325,4250,839,156606
62,BV11K4U62E7v,https://www.bilibili.com/video/BV11K4U62E7v,为什么古代的神医都会去到处游历,其他知识杂谈,知识,老嫖冷知识,2026-08-30 07:00:00,193,703713,657,2421,17818,813,1023,51395
63,BV1uut46FE2m,https://www.bilibili.com/video/BV1uut46FE2m,【OC动画】绝对不可以熬夜！除非你是小女仆🥺【魔女夜话小剧场】-bilibilionly同人扶持计划,同人动画,二次元,莉莉莉莉尔,2026-08-31 19:30:00,91,439486,127,444,33436,3130,1182,91061
64,BV1VitP6GE9o,https://www.bilibili.com/video/BV1VitP6GE9o,老叟戏顽童 白俄戏欧盟,时政解读,知识,燕三嘤嘤嘤,2026-08-29 11:50:00,1304,3134399,16078,5292,30155,54481,6543,164928
65,BV17m4Q6jEp4,https://www.bilibili.com/video/BV17m4Q6jEp4,我第一次觉得，命运好像真的存在！！,徒步,旅游出行,塑料叉FOKU,2026-08-30 17:30:16,415,839394,1301,1850,12578,16030,2692,47215
66,BV1gftH6nELA,https://www.bilibili.com/video/BV1gftH6nELA,《服从性测试》,剧情演绎,小剧场,嘞是唐孃孃,2026-08-30 19:02:15,93,1804294,457,2592,4087,1002,1169,112298
67,BV1hMtK6uEA7,https://www.bilibili.com/video/BV1hMtK6uEA7,挑战 用MC音效 配 新宿决战（正经,动漫剪辑,二次元,滞销紫颂果,2026-08-29 05:11:08,194,570213,234,1254,25285,17671,4519,79099
68,BV1Q5tc6fEn4,https://www.bilibili.com/video/BV1Q5tc6fEn4,这个丝瓜抹布真的有这么好用吗！！！,生活技能,生活经验,小马哥测评,2026-08-28 17:05:00,160,1661982,783,2082,34942,1654,3559,97612
69,BV1RC4169E2f,https://www.bilibili.com/video/BV1RC4169E2f,这种画风有火起来的风险吗,同人动画,二次元,白七是什么小饼干,2026-08-29 21:38:35,40,492353,377,1478,16783,16852,805,151563
70,BV1Fa416AEkm,https://www.bilibili.com/video/BV1Fa416AEkm,【招笑版】新植物4:滚木坚果,休闲/小游戏,游戏,时空go蛙,2026-08-30 07:00:00,222,1567523,548,1292,7272,1737,2054,68181
71,BV1MStP6YEas,https://www.bilibili.com/video/BV1MStP6YEas,全网首发！恐游神作《House2》全结局！,其他游戏,游戏,孤独音符,2026-08-29 01:00:00,4060,1671180,5289,1728,56517,19056,4626,85389
72,BV1AG4U6CEhZ,https://www.bilibili.com/video/BV1AG4U6CEhZ,《不能歪曲事实 我当什么媒体》,动漫剪辑,二次元,龙三条,2026-08-30 11:30:00,1271,1680170,1261,753,7274,3156,3054,56543
73,BV1KxtY6kEwY,https://www.bilibili.com/video/BV1KxtY6kEwY,【铁豆钢蛋】你好 斌斌！,乐评盘点,音乐,铁豆钢蛋,2026-09-01 12:00:00,3560,676474,11292,4529,8269,27257,2371,35136
74,BV1swt86hE64,https://www.bilibili.com/video/BV1swt86hE64,带精神小妹买衣服，并回复评论区的一些评论,城市出行,旅游出行,旺卡_Wonka,2026-08-31 21:02:37,679,957257,6041,3640,6664,17111,2822,38449
75,BV1pP4y6YEBq,https://www.bilibili.com/video/BV1pP4y6YEBq,《我们的家2》,UP主小综艺,小剧场,是许木木啊,2026-08-29 18:00:00,4398,1197177,11404,3731,35452,48156,3462,120007
76,BV1fK4k6pETt,https://www.bilibili.com/video/BV1fK4k6pETt,⚡️牢玩戏老鼠⚡️,AI影视,影视,可恶der盗妻人,2026-08-29 13:50:08,187,537796,1346,1755,25396,14516,8549,79526
77,BV1wwtN6sEVJ,https://www.bilibili.com/video/BV1wwtN6sEVJ,【终末地动画】小龙欠了织烟God十万调度券所以她将追求小龙,同人动画,二次元,博丽x海苔,2026-08-29 12:00:00,44,2148683,663,7657,100965,26550,34824,229466
78,BV15Wt86jEFH,https://www.bilibili.com/video/BV15Wt86jEFH,四千人失踪，尼泊尔终究不放开接受外国援助,海外资讯,资讯,波士顿圆脸,2026-08-31 20:17:39,723,1001087,4830,3493,5033,4413,2016,48842
79,BV1P84m6GE3y,https://www.bilibili.com/video/BV1P84m6GE3y,非洲土地肥沃为什么不种植,剧情演绎,小剧场,妖娆的胖虎阿权,2026-08-30 03:17:28,168,1694370,396,1847,2598,494,236,82585
80,BV1Cd4X6fEQu,https://www.bilibili.com/video/BV1Cd4X6fEQu,警察杀手持56式步枪大战150名警察，警用全自动武器登场狂开1000枪难阻悲剧！,社会观察,知识,爱看热闹的大鹏,2026-08-30 16:05:16,915,765958,8259,2363,9444,3079,1930,44769
81,BV1y3tp63ET8,https://www.bilibili.com/video/BV1y3tp63ET8,这是个辅助万豪！？,MOBA游戏,游戏,BBGG丶狮子喵,2026-08-31 11:00:00,187,1351716,798,1451,1379,959,782,59465
82,BV1WQtn6KEAQ,https://www.bilibili.com/video/BV1WQtn6KEAQ,【大鸣王潮1566】青出于蓝而胜于蓝,同人动画,二次元,寞桀緣才,2026-08-30 22:11:12,206,511910,1347,1475,6931,15303,1899,58472
83,BV1ThtA6oEjK,https://www.bilibili.com/video/BV1ThtA6oEjK,我就知道会让我碰到的能是什么好事儿！,射击游戏,游戏,小普-三角洲重生版,2026-08-30 12:05:00,35,1691593,533,1287,12882,1103,9756,99149
84,BV1fytx6LEB5,https://www.bilibili.com/video/BV1fytx6LEB5,哥哥说找到了流量的密码！！,随拍·综合,其他,非自然苏打,2026-08-31 12:14:37,454,1193361,604,613,4833,2633,327,46274
85,BV1bq426mEhZ,https://www.bilibili.com/video/BV1bq426mEhZ,"Today, I’m going to be a squished Hina",同人动画,二次元,韩国画师Zeroku,2026-08-29 20:19:05,14,797391,93,1782,67982,11860,5394,148527
86,BV1Ugtb6KEXU,https://www.bilibili.com/video/BV1Ugtb6KEXU,还是穿不了“大人”的衣服,剧情演绎,小剧场,浅尝小辣酱,2026-08-31 20:30:00,380,987760,1576,2319,4483,3497,1355,47873
87,BV1DF4X6TEfa,https://www.bilibili.com/video/BV1DF4X6TEfa,尺度神作扎堆大世界，无限大做一堆神人NPC和小游戏！再把所有人逗笑！,单人RPG游戏,游戏,鲁过一世,2026-08-30 20:04:39,465,1054259,937,2736,6748,3545,1433,41190
88,BV1D5tc6fEzM,https://www.bilibili.com/video/BV1D5tc6fEzM,《龙族：卡塞尔之门》x《新世纪福音战士》全新联动 | 世界余响,其他游戏,游戏,龙族卡塞尔之门,2026-08-29 20:00:00,109,1713061,4448,2755,17451,11120,11068,70264
89,BV163426vE3s,https://www.bilibili.com/video/BV163426vE3s,火柴人 VS 我的世界 第四十集 苦力怕部族（Creeper Clan）,同人动画,二次元,火柴人AlanBecker,2026-08-29 20:41:40,741,1358931,22222,5725,44466,33334,6787,121614
90,BV1jv4C6pEXS,https://www.bilibili.com/video/BV1jv4C6pEXS,能力越小责任越小！成人向！万字《暗影蜘蛛侠》！,影视解读,影视,BuriedAlien,2026-08-30 18:00:00,2258,638677,2354,1289,11439,9034,983,36718
91,BV1ju4k6JE13,https://www.bilibili.com/video/BV1ju4k6JE13,我的回答是，劳动人民最高贵！,摄影摄像,科技数码,铁手索大,2026-08-29 14:31:49,26,1844797,576,2491,12948,5068,440,271226
92,BV1BLt86QECJ,https://www.bilibili.com/video/BV1BLt86QECJ,从零开始，黑龙江发现废弃石头屋改造寒冬避难所，首场暴风雪来之前要做好准备，提前存储物资,户外探险,户外潮流,漠生铁铁,2026-08-31 20:00:00,1273,901287,2072,1211,11316,8709,1498,24946
93,BV19n496kEy7,https://www.bilibili.com/video/BV19n496kEy7,补十年前的单,随拍·综合,其他,逻辑猫俱乐部,2026-08-30 14:16:18,331,911247,281,444,4946,1342,677,45789
94,BV1aTtb6uEZW,https://www.bilibili.com/video/BV1aTtb6uEZW,和龙龙录一次猜英雄。太好玩了,MOBA游戏,游戏,骚男丶注意马叉虫,2026-08-31 14:32:03,426,1190447,1640,1601,1599,4218,784,50422
95,BV1djtT6QE9F,https://www.bilibili.com/video/BV1djtT6QE9F,好欢快的调调呀，好欢快滴坐忘道呀,翻唱,音乐,點火呀,2026-08-29 01:57:48,38,1186144,1830,0,31970,4825,1424,183251
96,BV1Xq4D6PE7e,https://www.bilibili.com/video/BV1Xq4D6PE7e,不是哥，这真得教我啊,cosplay,二次元,一颗小兔娘,2026-08-30 11:21:52,25,1292704,161,1183,9638,1572,1084,110968
97,BV1Tu4X6wEjm,https://www.bilibili.com/video/BV1Tu4X6wEjm,北京39.9元卤煮自助，一碗的价格无限续吃！一口气吃x碗！,美食探店,美食,橙飞一下,2026-08-30 18:15:00,738,1364097,3031,3213,4254,2690,5689,38766
98,BV1C2t86hEmz,https://www.bilibili.com/video/BV1C2t86hEmz,游戏玩家的真实年龄belike：,射击游戏,游戏,咸鱼_栗,2026-08-31 18:51:47,18,2987362,88,2508,3833,647,842,84398
99,BV1J2tt6XECA,https://www.bilibili.com/video/BV1J2tt6XECA,年 度 最 压 抑 游 戏丨《八尺姐姐曾经存在的那个夏天》,其他游戏,游戏,小熊flippy,2026-08-31 17:00:00,3919,493775,4622,1631,12556,21287,1624,26319
100,BV1n5t366E6q,https://www.bilibili.com/video/BV1n5t366E6q,开疆拓土特朗普，可算美国总统GOAT？,时政解读,知识,麻薯波比呀,2026-09-01 18:00:43,884,697565,3416,1506,6261,7190,628,52897
