排名,BV号,视频链接,视频标题,视频分区,主分区,UP主,发布时间（北京时间）,视频时长（秒）,播放量,弹幕数,评论数,收藏数,投币数,分享数,点赞数
11,BV1zG4d6dEka,https://www.bilibili.com/video/BV1zG4d6dEka,我在PVZ中添加了大果？？ 【bilibilionly同人扶持计划】,休闲/小游戏,游戏,咸威化,2026-08-28 11:00:00,132,4375963,1865,4037,19933,2821,13811,208100
12,BV1NC4Z6VEUQ,https://www.bilibili.com/video/BV1NC4Z6VEUQ,美术展里的假人模型，为何变成了真人尸体...？,随拍·综合,其他,某幻君,2026-08-28 12:00:00,4800,2055305,21142,4171,43922,34272,4566,113661
13,BV137tc6ZExx,https://www.bilibili.com/video/BV137tc6ZExx,这不是幻想,短剧短片,影视,7鲸尾,2026-08-28 17:30:00,353,2374533,3614,2740,28344,39231,3350,177129
14,BV1iStA6CETt,https://www.bilibili.com/video/BV1iStA6CETt,搬空系列迎来了它最大一票,UP主小综艺,小剧场,李炮炮儿,2026-08-28 17:30:00,244,1649434,1789,2812,16561,80273,1132,166159
15,BV1wwhG6JEnc,https://www.bilibili.com/video/BV1wwhG6JEnc,世界伊始——《伊莫》全球上线定档：PC端9月16日 移动端9月23日！,其他游戏,游戏,伊莫,2026-08-26 08:00:00,426,10299955,5745,5874,134666,55532,88378,269222
16,BV1jH4Z6tEdG,https://www.bilibili.com/video/BV1jH4Z6tEdG,猛男化身猎人，这次谁逃得掉？《Animals》🔥,翻唱,音乐,陈可尔Keer,2026-08-28 17:00:00,85,2455087,1686,5830,28707,17489,11547,224687
17,BV1aWhA6GE4a,https://www.bilibili.com/video/BV1aWhA6GE4a,罕见局部降雨，精准降落在红车上。网友：这也太“局部”了！,社会资讯,资讯,人民日报,2026-08-27 13:39:00,16,3178237,1159,7694,27479,1706,16488,253967
18,BV1iRtA6gEuc,https://www.bilibili.com/video/BV1iRtA6gEuc,立志成为恶兽第一集,AI影视,影视,立志成为恶兽,2026-08-28 16:02:43,164,1444662,738,2527,34505,20428,5381,137155
19,BV1Jktc6rERm,https://www.bilibili.com/video/BV1Jktc6rERm,一场不按计划发生的旅行【出发吧少年 01】,娱乐综艺正片,娱乐,贤宝宝Baby,2026-08-28 17:00:00,1934,1294410,16430,4676,27425,69830,4263,101760
20,BV1oL896dEQD,https://www.bilibili.com/video/BV1oL896dEQD,“这世间千疮百孔，但总有人用爱对这个世界缝缝补补”【红色高跟鞋DJ-变速】【完美结局の小曲】,电台·歌单,音乐,早睡起大王,2026-08-26 17:00:00,183,1421132,922,5892,22031,3086,2002,175436
21,BV1zrtc63E7u,https://www.bilibili.com/video/BV1zrtc63E7u,浪漫没天分，反应够迟钝,随拍·综合,其他,DYNCme,2026-08-28 14:32:59,22,1486008,330,3546,48245,103721,7574,258224
22,BV1ZH8d68Eun,https://www.bilibili.com/video/BV1ZH8d68Eun,大 周 礼 时 代(26),剧情演绎,小剧场,诸葛皮皮9527,2026-08-27 17:00:00,95,2797602,2986,2301,12515,5876,1329,250028
23,BV1XT4f6dED8,https://www.bilibili.com/video/BV1XT4f6dED8,炸了！3亿代孕费！片场互相睡！2026头号大瓜新鲜出炉！,娱乐评论,娱乐,LexBurner,2026-08-28 08:30:00,282,3296160,4730,7737,19969,7583,27061,105762
24,BV1VitP6GE9o,https://www.bilibili.com/video/BV1VitP6GE9o,老叟戏顽童 白俄戏欧盟,时政解读,知识,燕三嘤嘤嘤,2026-08-29 11:50:00,1304,1735787,12124,4036,21717,35597,3725,112828
25,BV1Go8f6PEHd,https://www.bilibili.com/video/BV1Go8f6PEHd,寿星来切蛋糕啦！！「谁是杀手」？？！,沙盒类,游戏,大炒面制造者Cen,2026-08-28 08:00:00,1630,1424273,71641,6841,33521,52273,1431,103762
26,BV1vm4f6bETN,https://www.bilibili.com/video/BV1vm4f6bETN,Grand Theft Auto VI：分量十足的一瞥,其他游戏,游戏,RockstarGames,2026-08-28 10:10:00,1609,1362681,0,0,27925,49214,40396,85988
27,BV1P6496fExM,https://www.bilibili.com/video/BV1P6496fExM,【招笑版】新植物2:朝阳葵,休闲/小游戏,游戏,时空go蛙,2026-08-28 07:00:00,169,3166325,690,1859,14907,1876,3694,136161
28,BV1AwhA6tEmN,https://www.bilibili.com/video/BV1AwhA6tEmN,小时候开智之前,剧情演绎,小剧场,西维西师傅,2026-08-27 14:58:42,35,6843919,1218,3625,8174,2283,1444,227189
29,BV11Z4R6KEM4,https://www.bilibili.com/video/BV11Z4R6KEM4,古怪的南方哥特风：背后是惨痛历史,人文历史,知识,钟磊的艺术笔记,2026-08-27 18:08:43,224,965886,961,2184,46209,4190,3087,97006
30,BV1SL8R61EBA,https://www.bilibili.com/video/BV1SL8R61EBA,水桶脱困详细教程,UP主小综艺,小剧场,'-大大大大古,2026-08-26 18:30:39,181,2562114,6892,6044,25926,3765,8373,176265
31,BV1QX8e6fE3g,https://www.bilibili.com/video/BV1QX8e6fE3g,三姐妹凌晨醉酒后，居然？？？ 【雷霆姐妹花2】,随拍·综合,其他,宝剑嫂,2026-08-27 11:55:00,1497,2406716,7468,3457,32200,92895,4151,125746
32,BV1o58Q6UEik,https://www.bilibili.com/video/BV1o58Q6UEik,【本家投稿】東京真中 -  ブレインロット feat. 重音テト,VOCALOID,音乐,東京真中official,2026-08-26 15:00:00,126,1157393,7466,13861,84415,66206,7544,233526
33,BV1xetN6YE7X,https://www.bilibili.com/video/BV1xetN6YE7X,好友共绘大挑战！！！,非二次元绘画,绘画,风华绝代-绘浮生,2026-08-28 20:49:56,17,1639537,684,1126,26500,2434,818,249940
34,BV1jY4R6WEme,https://www.bilibili.com/video/BV1jY4R6WEme,难过,剧情演绎,小剧场,脱缰凯Kk,2026-08-27 19:21:01,321,1771368,4390,3427,13703,4846,1121,129379
35,BV1Mghw6AEYy,https://www.bilibili.com/video/BV1Mghw6AEYy,跟着学，你在家也能做出油亮红润，肥而不腻的红烧肉#美食 #热门,美食制作,美食,刘小欠教做菜7,2026-08-27 17:04:58,161,1463046,1259,3788,41835,2518,4897,95824
36,BV15EhG6qEAg,https://www.bilibili.com/video/BV15EhG6qEAg,《无限大》定档预告丨27年1月15日全球上线,单人RPG游戏,游戏,无限大,2026-08-26 02:26:11,736,10951541,31501,66619,155355,158127,161480,415222
37,BV1oi4R6nEd1,https://www.bilibili.com/video/BV1oi4R6nEd1,土木终于迎来第二春！我下跪道歉！！！,剧情演绎,小剧场,小小段砸,2026-08-27 19:00:00,217,2162750,1309,7257,7407,7535,7309,130855
38,BV1wwtN6sEVJ,https://www.bilibili.com/video/BV1wwtN6sEVJ,【终末地动画】小龙欠了织烟God十万调度券所以她将追求小龙,同人动画,二次元,博丽x海苔,2026-08-29 12:00:00,44,1339937,475,5415,71233,16843,24476,165395
39,BV1xk4d6KEV3,https://www.bilibili.com/video/BV1xk4d6KEV3,贵州蜘蛛侠命护贵州，带着贵州逃离地球,随拍·综合,其他,贵州倒二宝,2026-08-28 01:11:24,29,2048287,5552,14827,22671,4010,30935,197647
40,BV1ZNtA6CExY,https://www.bilibili.com/video/BV1ZNtA6CExY,当你的资产缩水到A0层级，挑选优质桥洞的六大方案！,户外探险,户外潮流,手搓工坊M,2026-08-28 18:18:49,127,2200203,979,4333,35766,2280,17208,139342
41,BV1zThc6jEx3,https://www.bilibili.com/video/BV1zThc6jEx3,【GBC小动画】杀意波动仁菜,同人动画,二次元,厷成,2026-08-27 11:09:16,72,1324539,640,3735,51727,85400,28437,142560
42,BV1CJ4R6wEQV,https://www.bilibili.com/video/BV1CJ4R6wEQV,？,剧情演绎,小剧场,乔乔和夫夫,2026-08-27 18:51:54,52,3027126,612,2018,13451,2784,1918,214973
43,BV1SuhV6aE77,https://www.bilibili.com/video/BV1SuhV6aE77,打卡！打工！打钱！《异克斯小队》首曝PV,其他游戏,游戏,异克斯小队,2026-08-26 03:30:00,182,13942302,4340,7494,34075,8696,17613,195294
44,BV1gv8d6QErJ,https://www.bilibili.com/video/BV1gv8d6QErJ,这期完全英国大小姐….,三坑,时尚美妆,永雏meme理,2026-08-26 20:25:38,23,1530464,61,2983,46962,6958,4480,201679
45,BV1Hy4k64Erk,https://www.bilibili.com/video/BV1Hy4k64Erk,华强见宋老虎 但是唱跳RAP 【多梦综合征】【AI音乐宇宙】,AI音乐,音乐,多梦综合征,2026-08-29 11:44:17,330,1191743,1633,2315,23698,38244,13523,83650
46,BV1Aqhg62ENW,https://www.bilibili.com/video/BV1Aqhg62ENW,全世界最爱开学之人,电脑,科技数码,老番茄,2026-08-29 11:00:00,646,2111114,7181,3634,18507,16313,3460,143933
47,BV1jJhj6pEdA,https://www.bilibili.com/video/BV1jJhj6pEdA,【朱志鑫】DAY-1原创SOLO「I」多机位 4K直拍｜登陆少年重演唱会,音乐现场,音乐,帆_朱志鑫,2026-08-26 01:03:37,241,291709,100297,53823,46100,69026,38324,96413
48,BV1so4C6MEoF,https://www.bilibili.com/video/BV1so4C6MEoF,现在买入....一定爆赚！2026年10月新番导视！【泛式】,二次元其他,二次元,泛式,2026-08-29 18:58:34,1108,840304,13151,4852,20068,32167,6257,78068
49,BV1en8Q61Emy,https://www.bilibili.com/video/BV1en8Q61Emy,挑战从东北徒步去西藏（十倍速1小时9分版）,徒步,旅游出行,阿丑徒步,2026-08-26 13:47:55,4129,2705129,7039,3731,43958,21651,6560,172586
50,BV1Fp4r6XEua,https://www.bilibili.com/video/BV1Fp4r6XEua,弗洛伊德：你越否认，为什么越证明他说得对？,人文历史,知识,大圆镜科普,2026-08-29 07:55:00,468,975185,1438,1313,22112,3690,2028,95565
51,BV1tXhw6eE4N,https://www.bilibili.com/video/BV1tXhw6eE4N,《女生vs男生》,剧情演绎,小剧场,郑凯伦伦伦,2026-08-27 19:00:00,416,2751728,1680,1439,16862,2689,1742,141437
52,BV1fE8d6aECQ,https://www.bilibili.com/video/BV1fE8d6aECQ,我误入了一层永远无法逃脱的废弃楼层，最绝望的中式恐怖游戏,其他游戏,游戏,楼上的老张,2026-08-26 21:18:14,1374,1781398,6410,2023,53426,7757,3007,151997
53,BV1dehw61EwH,https://www.bilibili.com/video/BV1dehw61EwH,特厨探店｜这真不会赔？肉铺老板就敢这样定价？,美食探店,美食,特厨隋坡,2026-08-27 16:50:00,183,1360075,1611,3265,12921,6116,9558,101339
54,BV163426vE3s,https://www.bilibili.com/video/BV163426vE3s,火柴人 VS 我的世界 第四十集 苦力怕部族（Creeper Clan）,同人动画,二次元,火柴人AlanBecker,2026-08-29 20:41:40,741,784535,17235,4857,30345,24948,5454,83662
55,BV11x4f6CESm,https://www.bilibili.com/video/BV11x4f6CESm,欲买桂花同载酒，终不似，少年游。,休闲玩乐,生活兴趣,小秋习字,2026-08-28 10:37:54,124,1812514,660,2107,18223,9170,2712,139740
56,BV1HB8f6jELx,https://www.bilibili.com/video/BV1HB8f6jELx,#新概念英语,剧情演绎,小剧场,阿战吃不饱,2026-08-27 11:30:00,54,1728198,964,3677,25156,2599,10139,203047
57,BV1actP6KEbb,https://www.bilibili.com/video/BV1actP6KEbb,不同战备给蜂医平事,射击游戏,游戏,狂野的蜂,2026-08-28 16:54:39,238,1619663,850,1487,10511,3480,2553,110101
58,BV1Zn8d6cEGY,https://www.bilibili.com/video/BV1Zn8d6cEGY,热烈欢迎美神姜思达，姜阿姨和姜奶奶的奢物碰撞，谁赢了（这期从天亮录到天黑，录到思达胡茬都冒了出来,娱乐综合,娱乐,papi酱,2026-08-27 12:00:00,1975,1388139,11998,2925,12931,37862,6681,115409
59,BV1DNhw6iE1V,https://www.bilibili.com/video/BV1DNhw6iE1V,怪兽中 出了一个...不对！是一群奥特曼的卧底！【AI全民制作人】,AI影视,影视,istupidpig,2026-08-27 16:08:14,209,4526897,1842,1509,29576,9503,6970,139738
60,BV1Jthw6DE8K,https://www.bilibili.com/video/BV1Jthw6DE8K,19岁男孩雨天飙车，路滑且车速过快撞上路边小汽车，撞碎睾丸,社会资讯,资讯,star星视频,2026-08-27 15:03:57,32,1575491,3369,14327,21703,943,105545,154312
61,BV1qY4R6pE7E,https://www.bilibili.com/video/BV1qY4R6pE7E,女儿跟爸爸学习蛋糕抹面，全程沉着冷静 专注力拉满！,综合资讯,资讯,河南都市频道,2026-08-27 19:13:07,41,4032845,453,3384,7628,1587,912,173476
62,BV1Dx8Q63EhJ,https://www.bilibili.com/video/BV1Dx8Q63EhJ,虎哥真实采访上,社会观察,知识,虎哥二次元教父,2026-08-26 13:54:51,856,1336770,1969,2465,22161,15716,9582,138398
63,BV1eVtc6hEhn,https://www.bilibili.com/video/BV1eVtc6hEhn,看了10年网络热门生物，无穷小亮能看出AI吗？,AI杂谈,人工智能,影视飓风,2026-08-28 17:00:00,734,3038613,12431,3674,26470,21563,5090,125582
64,BV1XP4R6GE3G,https://www.bilibili.com/video/BV1XP4R6GE3G,如果《PVZ》戴夫也娘化.....开局送两个萝莉？【bilibilionly同人扶持计划】,漫画·动态漫,二次元,庄特纯,2026-08-27 20:35:46,242,887413,1145,3146,24431,5047,2644,57936
65,BV1td4o6LEFr,https://www.bilibili.com/video/BV1td4o6LEFr,⚡ 舞 立 方 . m p 4 ⚡,休闲玩乐,生活兴趣,沉默-_-微笑,2026-08-28 21:00:00,174,803002,2265,1386,13624,8257,6290,109956
66,BV1QrhF6AE1M,https://www.bilibili.com/video/BV1QrhF6AE1M,我玩到了！米哈游写实风+虚幻5引擎的游戏《源初之结》PV+战斗系统讲解,其他游戏,游戏,老戴在此,2026-08-27 12:29:56,834,1402593,6849,24580,11028,17770,26363,64694
67,BV13T4R63EBD,https://www.bilibili.com/video/BV13T4R63EBD,我幻想自己是mv女主就这样,MV,音乐,辣椒素素素,2026-08-27 20:09:05,12,1652377,353,1984,28855,9273,2911,135818
68,BV1Uk8Z69EKR,https://www.bilibili.com/video/BV1Uk8Z69EKR,这些上古互联网旧梗，你能认出几个？MEME多元宇宙原来是真的 @TechieBySA,AI影视,影视,美Man汉森堡,2026-08-27 07:18:43,57,2371188,615,2130,27355,1973,3995,156428
69,BV1Lq8X6XEc6,https://www.bilibili.com/video/BV1Lq8X6XEc6,【星穹铁道】斯科特0~6命详细评测：欢愉生存位，强度很不错！光锥/遗器/配队 建议。,单人RPG游戏,游戏,小琨爱小蛊,2026-08-27 12:00:00,379,1646716,8007,4004,15765,8770,31241,88309
70,BV1Ny8d61EHZ,https://www.bilibili.com/video/BV1Ny8d61EHZ,【逆水寒×蒋大为】开学第一课：左手右手慢动作，逆水寒给你快乐！,MV,音乐,网易逆水寒,2026-08-27 11:00:00,132,1660253,745,397,41442,40534,6156,58233
71,BV1wwhA6tEUg,https://www.bilibili.com/video/BV1wwhA6tEUg,【英雄联盟】邓紫棋｜心之歌，唱给我们的15年,MOBA游戏,游戏,英雄联盟,2026-08-27 16:00:00,99,2517281,932,3132,20700,4597,6980,122200
72,BV1z3896tE9N,https://www.bilibili.com/video/BV1z3896tE9N,几种真正实用的绳结，你会打几个？,生活技能,生活经验,科学疯子2048,2026-08-26 19:30:00,78,1375562,144,256,134236,5720,1536,70937
73,BV1MStP6YEas,https://www.bilibili.com/video/BV1MStP6YEas,全网首发！恐游神作《House2》全结局！,其他游戏,游戏,孤独音符,2026-08-29 01:00:00,4060,715024,3669,1104,31969,11808,2604,48088
74,BV1erhL6EE6k,https://www.bilibili.com/video/BV1erhL6EE6k,源初之结首曝PV「诸神入刃，斩尽死结」,其他游戏,游戏,源初之结,2026-08-26 03:30:22,347,6068247,35350,58648,62100,138951,231112,293664
75,BV1MMhw6eEMt,https://www.bilibili.com/video/BV1MMhw6eEMt,当你突然发现父母是亿万富翁,剧情演绎,小剧场,马哥巨离谱,2026-08-27 16:20:52,258,6332508,1912,3055,15459,13119,4487,123326
76,BV1vi4R6nEyw,https://www.bilibili.com/video/BV1vi4R6nEyw,叔吃快点，就不耽误大家时间了。,美食记录,美食,莲城大斌哥,2026-08-27 18:14:15,119,368459,3059,3186,19015,50270,342,147010
77,BV1JJtF6qEgn,https://www.bilibili.com/video/BV1JJtF6qEgn,吃瓜必看！一个视频带你全面复盘景甜、孙宇晨炸裂大瓜！娱乐圈还是太乱了,娱乐评论,娱乐,三代鹿人,2026-08-28 09:01:21,433,3729360,6250,7178,16264,9614,24406,82642
78,BV1pP4y6YEBq,https://www.bilibili.com/video/BV1pP4y6YEBq,《我们的家2》,UP主小综艺,小剧场,是许木木啊,2026-08-29 18:00:00,4398,548842,8926,2660,17648,28429,2107,69678
79,BV1BNhc62EGD,https://www.bilibili.com/video/BV1BNhc62EGD,砖家（夸张改编）,剧情演绎,小剧场,杰比的生活日记,2026-08-27 11:17:25,94,2186126,370,2878,6490,1798,3448,164326
80,BV1B84R6sEoS,https://www.bilibili.com/video/BV1B84R6sEoS,O~~M~~G~~~,鬼畜综合,鬼畜,普通の宁,2026-08-28 10:05:00,66,619433,394,3244,42842,2689,6267,118054
81,BV17Rh56DEdV,https://www.bilibili.com/video/BV17Rh56DEdV,桑多涅：哈？来至冬需要执行官照顾？,同人动画,二次元,白银新手,2026-08-26 11:35:00,85,2373693,1383,4307,57902,33640,15110,215327
82,BV1xMtw6XEAu,https://www.bilibili.com/video/BV1xMtw6XEAu,【憋笑大挑战】人类一败涂地（24）,随拍·综合,其他,伟神的老弟专家,2026-08-28 11:54:06,169,1065811,754,684,15252,681,1731,79845
83,BV1RH896QE2n,https://www.bilibili.com/video/BV1RH896QE2n,臣妾要自己私通自己【B站笑点大赛】,鬼畜综合,鬼畜,岩罗Crv,2026-08-26 16:27:04,144,2746728,1336,1735,22901,14770,22802,117285
84,BV1Fd8d6MEq3,https://www.bilibili.com/video/BV1Fd8d6MEq3,⚡用“JOJO ”的方式打开《天龙八部》⚡【bilibilionly同人扶持计划】,鬼畜综合,鬼畜,嗨刻,2026-08-26 19:31:42,376,1679354,3606,1830,18900,31197,23018,72323
85,BV1Anhw6xEtq,https://www.bilibili.com/video/BV1Anhw6xEtq,识鼠の术,射击游戏,游戏,杨齐家_,2026-08-27 16:54:03,912,2603115,10902,4044,19251,12152,1418,125236
86,BV1fTtA6VE38,https://www.bilibili.com/video/BV1fTtA6VE38,晚上厨师长下班了，偷偷藏了一条名贵的金目鲷，开个小灶,美食制作,美食,张森的下班料理,2026-08-28 19:38:02,821,1214794,3178,1661,6443,3856,2091,96566
87,BV1rW4R6bEf9,https://www.bilibili.com/video/BV1rW4R6bEf9,二次元哪些兔娘比较出圈？他们你都认识吗？【出圈角色盘点#4】,单人RPG游戏,游戏,谷仓里的耗子精,2026-08-28 12:00:51,323,1017398,1637,1647,11681,5656,3014,75290
88,BV1xQtw6WELS,https://www.bilibili.com/video/BV1xQtw6WELS,《古神: 风里希》科隆游戏展最新预告片 | 世界观前瞻,其他游戏,游戏,古神风里希,2026-08-29 08:00:00,105,3920801,1948,4631,21306,32676,1489,41031
89,BV1qH4U6iEEy,https://www.bilibili.com/video/BV1qH4U6iEEy,FALSITY…（完整版电影 / 官方正版),沙盒类,游戏,7xqree,2026-08-30 00:36:12,5453,198317,15559,7061,24243,27089,2016,49515
90,BV1DthA6zE4G,https://www.bilibili.com/video/BV1DthA6zE4G,你问我什么时候最紧张,剧情演绎,小剧场,我不是王子龙,2026-08-27 13:44:10,19,2322913,343,5252,8417,630,1670,156405
91,BV1gU8X6LE2X,https://www.bilibili.com/video/BV1gU8X6LE2X,《外 卖 逆 天 对 话》3,语言类小剧场,小剧场,铃乃Chan,2026-08-27 17:20:00,51,2781897,259,1252,9625,1014,1558,149778
92,BV12hhc6fEDz,https://www.bilibili.com/video/BV12hhc6fEDz,照来时同行路，照去时同归人！剑网3十七周年主题曲《山河同归》今日上映,MMORPG游戏,游戏,剑网3,2026-08-27 10:00:37,291,1023594,7608,5050,24797,49636,7344,35082
93,BV1C2896vEbQ,https://www.bilibili.com/video/BV1C2896vEbQ,《钱》金钱是什么？,剧情演绎,小剧场,阿廖沙别害怕_,2026-08-26 17:00:00,933,1959371,2707,5317,37338,26078,3953,208040
94,BV1vRtA6gE5m,https://www.bilibili.com/video/BV1vRtA6gE5m,《绝区零》3.2版本PV | 她与她的隐秘往事,单人RPG游戏,游戏,绝区零,2026-08-28 20:10:00,1414,1316593,2362,4947,10054,9924,2556,58916
95,BV1y74R6YEcR,https://www.bilibili.com/video/BV1y74R6YEcR,如果舰队被虫海淹没，那就亮出光刃，弃船冲锋！【DogCraft80】,即时策略游戏,游戏,DarkCarrot,2026-08-27 18:32:45,852,970550,4562,2039,9306,24880,1584,55483
96,BV1notF6GE8F,https://www.bilibili.com/video/BV1notF6GE8F,《洛克王国：世界》S4赛季「月涌狂想」PV首曝，新的冒险即将开启！,单人RPG游戏,游戏,洛克王国世界,2026-08-28 19:45:00,142,2627463,2039,8078,7439,4402,11230,69567
97,BV1tS4R6rEZC,https://www.bilibili.com/video/BV1tS4R6rEZC,【小石奶凶】挑战在雪媚娘里找出真正的馒头,随拍·综合,其他,小石奶凶不月半,2026-08-27 18:11:19,101,2729971,5728,1467,12132,1795,2004,139940
98,BV1bx4k6zE6D,https://www.bilibili.com/video/BV1bx4k6zE6D,巨构：暗黑森林【AI全民制作人】,AI影视,影视,巨构AI,2026-08-29 12:38:19,62,1438061,1127,1422,23792,7051,1358,125283
99,BV1KStw6RE4U,https://www.bilibili.com/video/BV1KStw6RE4U,😋“鲁不可及”♿️,射击游戏,游戏,沙雕Sanscul,2026-08-28 20:32:13,718,1616450,2561,1300,36335,8601,3825,89001
100,BV1QW8Q6kEPn,https://www.bilibili.com/video/BV1QW8Q6kEPn,挑战去台球厅点最贵的桌子睡觉,UP主小综艺,小剧场,源小仔,2026-08-26 15:37:25,56,2901906,1672,1717,11723,1285,1621,213797
